chrBase	chr	base	strand	coverage	freqC	freqT
chr21.27543102	chr21	27543102	R	124	1.61	98.39
chr21.27543105	chr21	27543105	R	120	0.00	100.00
chr21.27543108	chr21	27543108	R	125	0.00	100.00
chr21.27543125	chr21	27543125	R	118	0.00	100.00
chr21.27543139	chr21	27543139	R	77	0.00	100.00
chr21.27543149	chr21	27543149	R	24	79.17	20.83
chr21.27543153	chr21	27543153	R	25	0.00	100.00
chr21.27543160	chr21	27543160	R	25	0.00	100.00
chr21.27543176	chr21	27543176	R	24	0.00	100.00
chr21.27543179	chr21	27543179	R	24	0.00	100.00
chr21.27543182	chr21	27543182	R	25	0.00	100.00
chr21.27543185	chr21	27543185	R	25	0.00	100.00
chr21.27543208	chr21	27543208	R	11	0.00	100.00
chr21.27543221	chr21	27543221	R	23	0.00	100.00
chr21.27543223	chr21	27543223	R	24	0.00	100.00
chr21.27543228	chr21	27543228	R	23	0.00	100.00
chr21.27543230	chr21	27543230	R	24	58.33	41.67
chr21.27543244	chr21	27543244	R	21	0.00	100.00
chr21.27543246	chr21	27543246	R	23	0.00	100.00
chr21.27543255	chr21	27543255	R	23	0.00	100.00
chr21.27543258	chr21	27543258	R	23	0.00	100.00
chr21.27543271	chr21	27543271	R	23	0.00	100.00
chr21.27543273	chr21	27543273	R	23	0.00	100.00
chr21.27543282	chr21	27543282	R	23	0.00	100.00
chr21.27543289	chr21	27543289	R	20	0.00	100.00
chr21.27543293	chr21	27543293	R	12	0.00	100.00
chr21.27543296	chr21	27543296	R	13	0.00	100.00
chr21.27543312	chr21	27543312	R	12	0.00	100.00
chr21.27543352	chr21	27543352	R	12	0.00	100.00
chr21.27543385	chr21	27543385	R	20	0.00	100.00
chr21.27543405	chr21	27543405	R	12	0.00	100.00
chr21.27543411	chr21	27543411	R	12	0.00	100.00
chr21.27543421	chr21	27543421	R	12	0.00	100.00
chr21.27543427	chr21	27543427	R	13	76.92	23.08
chr21.27543444	chr21	27543444	R	13	0.00	100.00
chr21.27543450	chr21	27543450	R	13	7.69	92.31
chr21.27543461	chr21	27543461	R	13	0.00	100.00
chr21.27544695	chr21	27544695	F	17	0.00	100.00
chr21.27544750	chr21	27544750	F	33	0.00	100.00
chr21.27544797	chr21	27544797	F	17	0.00	100.00
chr21.27544751	chr21	27544751	R	38	0.00	100.00
chr21.27544798	chr21	27544798	R	21	0.00	100.00
chr21.27544836	chr21	27544836	R	21	0.00	100.00
chr21.27545384	chr21	27545384	R	11	0.00	100.00
chr21.27545388	chr21	27545388	R	22	0.00	100.00
chr21.27545391	chr21	27545391	R	21	0.00	100.00
chr21.27545396	chr21	27545396	R	22	0.00	100.00
chr21.27545400	chr21	27545400	R	22	0.00	100.00
chr21.27545444	chr21	27545444	R	22	0.00	100.00
chr21.27545452	chr21	27545452	R	21	0.00	100.00
chr21.27564756	chr21	27564756	F	80	1.25	98.75
chr21.27564892	chr21	27564892	F	73	0.00	100.00
chr21.27564894	chr21	27564894	F	71	0.00	100.00
chr21.27564950	chr21	27564950	F	77	0.00	100.00
chr21.27564893	chr21	27564893	R	70	1.43	98.57
chr21.27564895	chr21	27564895	R	69	0.00	100.00
chr21.27564951	chr21	27564951	R	72	1.39	98.61
chr21.27564959	chr21	27564959	R	72	0.00	100.00
chr21.27605093	chr21	27605093	R	12	0.00	100.00
chr21.27605250	chr21	27605250	R	12	0.00	100.00
chr21.27628494	chr21	27628494	F	18	0.00	100.00
chr21.27628577	chr21	27628577	F	29	0.00	100.00
chr21.27628621	chr21	27628621	F	17	0.00	100.00
chr21.27628649	chr21	27628649	F	17	0.00	100.00
chr21.27628578	chr21	27628578	R	19	0.00	100.00
chr21.27628622	chr21	27628622	R	12	0.00	100.00
chr21.27628650	chr21	27628650	R	12	0.00	100.00
chr21.27628671	chr21	27628671	R	12	83.33	16.67
chr21.27654553	chr21	27654553	F	55	65.45	34.55
chr21.27654625	chr21	27654625	F	29	0.00	100.00
chr21.27654554	chr21	27654554	R	28	0.00	100.00
chr21.27654626	chr21	27654626	R	65	55.38	44.62
chr21.27657441	chr21	27657441	F	17	0.00	100.00
chr21.27657446	chr21	27657446	F	18	0.00	100.00
chr21.27657457	chr21	27657457	F	16	0.00	100.00
chr21.27657471	chr21	27657471	F	16	0.00	100.00
chr21.27659092	chr21	27659092	F	46	0.00	100.00
chr21.27659141	chr21	27659141	F	42	0.00	100.00
chr21.27659152	chr21	27659152	F	79	2.53	97.47
chr21.27659186	chr21	27659186	F	81	0.00	100.00
chr21.27659202	chr21	27659202	F	40	0.00	100.00
chr21.27659230	chr21	27659230	F	43	0.00	100.00
chr21.27659142	chr21	27659142	R	47	0.00	100.00
chr21.27659153	chr21	27659153	R	90	0.00	100.00
chr21.27659187	chr21	27659187	R	83	2.41	97.59
chr21.27659203	chr21	27659203	R	44	0.00	100.00
chr21.27659231	chr21	27659231	R	47	42.55	57.45
chr21.27659247	chr21	27659247	R	47	2.13	97.87
chr21.27659823	chr21	27659823	F	27	0.00	100.00
chr21.27659831	chr21	27659831	F	27	0.00	100.00
chr21.27659875	chr21	27659875	F	27	0.00	100.00
chr21.27659885	chr21	27659885	F	25	0.00	100.00
chr21.27659931	chr21	27659931	F	19	0.00	100.00
chr21.27659951	chr21	27659951	F	23	0.00	100.00
chr21.27659965	chr21	27659965	F	23	0.00	100.00
chr21.27659976	chr21	27659976	F	26	0.00	100.00
chr21.27660009	chr21	27660009	F	27	0.00	100.00
chr21.27660021	chr21	27660021	F	25	0.00	100.00
chr21.27659832	chr21	27659832	R	22	4.55	95.45
chr21.27659876	chr21	27659876	R	21	0.00	100.00
chr21.27659886	chr21	27659886	R	19	0.00	100.00
chr21.27659921	chr21	27659921	R	12	0.00	100.00
chr21.27659932	chr21	27659932	R	18	0.00	100.00
chr21.27659952	chr21	27659952	R	19	0.00	100.00
chr21.27659966	chr21	27659966	R	21	0.00	100.00
chr21.27659977	chr21	27659977	R	21	61.90	38.10
chr21.27660010	chr21	27660010	R	22	63.64	36.36
chr21.27660022	chr21	27660022	R	22	0.00	100.00
chr21.27660026	chr21	27660026	R	21	0.00	100.00
chr21.27691550	chr21	27691550	R	12	0.00	100.00
chr21.27691560	chr21	27691560	R	13	0.00	100.00
chr21.27691593	chr21	27691593	R	12	0.00	100.00
chr21.27691604	chr21	27691604	R	12	83.33	16.67
chr21.27691618	chr21	27691618	R	12	0.00	100.00
chr21.27691682	chr21	27691682	R	12	0.00	100.00
chr21.27691694	chr21	27691694	R	13	0.00	100.00
chr21.27691738	chr21	27691738	R	13	38.46	61.54
chr21.27691746	chr21	27691746	R	13	0.00	100.00
chr21.27707235	chr21	27707235	F	15	0.00	100.00
chr21.27707327	chr21	27707327	F	11	0.00	100.00
chr21.27707351	chr21	27707351	F	12	0.00	100.00
chr21.27707362	chr21	27707362	F	14	0.00	100.00
chr21.27707363	chr21	27707363	R	12	0.00	100.00
chr21.27707450	chr21	27707450	R	12	0.00	100.00
chr21.27722361	chr21	27722361	F	18	0.00	100.00
chr21.27722512	chr21	27722512	R	22	0.00	100.00
chr21.27762737	chr21	27762737	F	59	0.00	100.00
chr21.27762825	chr21	27762825	F	55	0.00	100.00
chr21.27762855	chr21	27762855	F	50	0.00	100.00
chr21.27762826	chr21	27762826	R	58	0.00	100.00
chr21.27762856	chr21	27762856	R	56	0.00	100.00
chr21.27762940	chr21	27762940	R	64	0.00	100.00
chr21.27806897	chr21	27806897	F	75	1.33	98.67
chr21.27806928	chr21	27806928	F	74	0.00	100.00
chr21.27806959	chr21	27806959	F	139	0.00	100.00
chr21.27806973	chr21	27806973	F	132	0.00	100.00
chr21.27807017	chr21	27807017	F	75	0.00	100.00
chr21.27807027	chr21	27807027	F	73	0.00	100.00
chr21.27807029	chr21	27807029	F	77	1.30	98.70
chr21.27806830	chr21	27806830	R	13	0.00	100.00
chr21.27806838	chr21	27806838	R	27	74.07	25.93
chr21.27806882	chr21	27806882	R	28	0.00	100.00
chr21.27806886	chr21	27806886	R	28	57.14	42.86
chr21.27806898	chr21	27806898	R	25	72.00	28.00
chr21.27806929	chr21	27806929	R	75	70.67	29.33
chr21.27806960	chr21	27806960	R	134	0.00	100.00
chr21.27806974	chr21	27806974	R	136	0.00	100.00
chr21.27807018	chr21	27807018	R	75	0.00	100.00
chr21.27807028	chr21	27807028	R	76	0.00	100.00
chr21.27807030	chr21	27807030	R	74	0.00	100.00
chr21.27807034	chr21	27807034	R	74	0.00	100.00
chr21.27808836	chr21	27808836	F	20	0.00	100.00
chr21.27808900	chr21	27808900	F	23	0.00	100.00
chr21.27808904	chr21	27808904	F	11	0.00	100.00
chr21.27808837	chr21	27808837	R	14	0.00	100.00
chr21.27808901	chr21	27808901	R	28	0.00	100.00
chr21.27808905	chr21	27808905	R	28	0.00	100.00
chr21.27813121	chr21	27813121	F	104	0.00	100.00
chr21.27813196	chr21	27813196	F	50	0.00	100.00
chr21.27813122	chr21	27813122	R	53	1.89	98.11
chr21.27813197	chr21	27813197	R	109	0.00	100.00
chr21.27873380	chr21	27873380	F	15	0.00	100.00
chr21.27873384	chr21	27873384	F	15	0.00	100.00
chr21.27873396	chr21	27873396	F	15	0.00	100.00
chr21.27873454	chr21	27873454	F	12	0.00	100.00
chr21.27873517	chr21	27873517	F	14	57.14	42.86
chr21.27873549	chr21	27873549	F	14	0.00	100.00
chr21.27873571	chr21	27873571	F	15	0.00	100.00
chr21.27873518	chr21	27873518	R	10	0.00	100.00
chr21.27873550	chr21	27873550	R	10	0.00	100.00
chr21.27873572	chr21	27873572	R	10	90.00	10.00
chr21.27873581	chr21	27873581	R	10	0.00	100.00
chr21.27909022	chr21	27909022	F	19	89.47	10.53
chr21.27909086	chr21	27909086	R	20	0.00	100.00
chr21.27916053	chr21	27916053	F	10	0.00	100.00
chr21.27916097	chr21	27916097	F	12	0.00	100.00
chr21.27917979	chr21	27917979	F	28	0.00	100.00
chr21.27917987	chr21	27917987	F	30	0.00	100.00
chr21.27918043	chr21	27918043	F	29	0.00	100.00
chr21.27918055	chr21	27918055	F	27	0.00	100.00
chr21.27918059	chr21	27918059	F	15	0.00	100.00
chr21.27917980	chr21	27917980	R	13	0.00	100.00
chr21.27917988	chr21	27917988	R	25	0.00	100.00
chr21.27918044	chr21	27918044	R	25	0.00	100.00
chr21.27918056	chr21	27918056	R	24	0.00	100.00
chr21.27918060	chr21	27918060	R	23	43.48	56.52
chr21.27945305	chr21	27945305	F	29	0.00	100.00
chr21.27945330	chr21	27945330	F	32	78.12	21.88
chr21.27945350	chr21	27945350	F	32	0.00	100.00
chr21.27945363	chr21	27945363	F	15	0.00	100.00
chr21.27945429	chr21	27945429	F	36	0.00	100.00
chr21.27945437	chr21	27945437	F	35	0.00	100.00
chr21.27945443	chr21	27945443	F	35	0.00	100.00
chr21.27945451	chr21	27945451	F	36	2.78	97.22
chr21.27945453	chr21	27945453	F	56	0.00	100.00
chr21.27945464	chr21	27945464	F	62	0.00	100.00
chr21.27945468	chr21	27945468	F	64	3.12	96.88
chr21.27945475	chr21	27945475	F	65	0.00	100.00
chr21.27945480	chr21	27945480	F	66	0.00	100.00
chr21.27945487	chr21	27945487	F	66	0.00	100.00
chr21.27945513	chr21	27945513	F	66	60.61	39.39
chr21.27945523	chr21	27945523	F	63	0.00	100.00
chr21.27945531	chr21	27945531	F	35	0.00	100.00
chr21.27945533	chr21	27945533	F	32	0.00	100.00
chr21.27945542	chr21	27945542	F	35	0.00	100.00
chr21.27945306	chr21	27945306	R	14	0.00	100.00
chr21.27945331	chr21	27945331	R	29	0.00	100.00
chr21.27945351	chr21	27945351	R	30	0.00	100.00
chr21.27945364	chr21	27945364	R	30	46.67	53.33
chr21.27945438	chr21	27945438	R	31	0.00	100.00
chr21.27945444	chr21	27945444	R	31	54.84	45.16
chr21.27945452	chr21	27945452	R	28	53.57	46.43
chr21.27945454	chr21	27945454	R	33	0.00	100.00
chr21.27945465	chr21	27945465	R	60	3.33	96.67
chr21.27945469	chr21	27945469	R	60	0.00	100.00
chr21.27945476	chr21	27945476	R	59	0.00	100.00
chr21.27945481	chr21	27945481	R	56	0.00	100.00
chr21.27945488	chr21	27945488	R	55	61.82	38.18
chr21.27945514	chr21	27945514	R	61	0.00	100.00
chr21.27945524	chr21	27945524	R	57	0.00	100.00
chr21.27945532	chr21	27945532	R	31	0.00	100.00
chr21.27945534	chr21	27945534	R	31	0.00	100.00
chr21.27945543	chr21	27945543	R	32	0.00	100.00
chr21.27945552	chr21	27945552	R	32	0.00	100.00
chr21.27959216	chr21	27959216	F	13	0.00	100.00
chr21.27959306	chr21	27959306	F	23	34.78	65.22
chr21.27959307	chr21	27959307	R	11	100.00	0.00
chr21.27999519	chr21	27999519	F	14	71.43	28.57
chr21.27999526	chr21	27999526	F	14	85.71	14.29
chr21.27999530	chr21	27999530	F	14	42.86	57.14
chr21.27999520	chr21	27999520	R	23	65.22	34.78
chr21.27999527	chr21	27999527	R	22	68.18	31.82
chr21.27999531	chr21	27999531	R	23	56.52	43.48
chr21.27999574	chr21	27999574	R	12	75.00	25.00
chr21.27999580	chr21	27999580	R	13	46.15	53.85
chr21.28082022	chr21	28082022	R	12	33.33	66.67
chr21.28082032	chr21	28082032	R	12	83.33	16.67
chr21.28115001	chr21	28115001	R	15	80.00	20.00
chr21.28115035	chr21	28115035	R	13	100.00	0.00
chr21.28115046	chr21	28115046	R	12	91.67	8.33
chr21.28197018	chr21	28197018	F	66	66.67	33.33
chr21.28197022	chr21	28197022	F	68	64.71	35.29
chr21.28197034	chr21	28197034	F	66	36.36	63.64
chr21.28197062	chr21	28197062	F	64	84.38	15.62
chr21.28197067	chr21	28197067	F	65	60.00	40.00
chr21.28197071	chr21	28197071	F	66	75.76	24.24
chr21.28197078	chr21	28197078	F	62	62.90	37.10
chr21.28197154	chr21	28197154	F	58	36.21	63.79
chr21.28197165	chr21	28197165	F	60	71.67	28.33
chr21.28197197	chr21	28197197	F	59	69.49	30.51
chr21.28197221	chr21	28197221	F	64	60.94	39.06
chr21.28197023	chr21	28197023	R	54	42.59	57.41
chr21.28197035	chr21	28197035	R	56	78.57	21.43
chr21.28197063	chr21	28197063	R	55	0.00	100.00
chr21.28197068	chr21	28197068	R	53	66.04	33.96
chr21.28197072	chr21	28197072	R	53	71.70	28.30
chr21.28197079	chr21	28197079	R	56	75.00	25.00
chr21.28197155	chr21	28197155	R	52	71.15	28.85
chr21.28197166	chr21	28197166	R	51	78.43	21.57
chr21.28197198	chr21	28197198	R	57	71.93	28.07
chr21.28197222	chr21	28197222	R	56	83.93	16.07
chr21.28197230	chr21	28197230	R	58	72.41	27.59
chr21.28212723	chr21	28212723	F	13	92.31	7.69
chr21.28212759	chr21	28212759	F	13	100.00	0.00
chr21.28212760	chr21	28212760	R	19	78.95	21.05
chr21.28212804	chr21	28212804	R	19	36.84	63.16
chr21.28214701	chr21	28214701	F	12	83.33	16.67
chr21.28214746	chr21	28214746	F	12	50.00	50.00
chr21.28214747	chr21	28214747	R	18	0.00	100.00
chr21.28214779	chr21	28214779	R	17	0.00	100.00
chr21.28215452	chr21	28215452	F	30	0.00	100.00
chr21.28215517	chr21	28215517	F	31	0.00	100.00
chr21.28215532	chr21	28215532	F	17	0.00	100.00
chr21.28215453	chr21	28215453	R	10	0.00	100.00
chr21.28215518	chr21	28215518	R	28	57.14	42.86
chr21.28215533	chr21	28215533	R	25	0.00	100.00
chr21.28216740	chr21	28216740	F	16	0.00	100.00
chr21.28216743	chr21	28216743	F	14	0.00	100.00
chr21.28216760	chr21	28216760	F	13	7.69	92.31
chr21.28216763	chr21	28216763	F	13	0.00	100.00
chr21.28216769	chr21	28216769	F	14	0.00	100.00
chr21.28216774	chr21	28216774	F	14	0.00	100.00
chr21.28216778	chr21	28216778	F	13	76.92	23.08
chr21.28216784	chr21	28216784	F	13	0.00	100.00
chr21.28216787	chr21	28216787	F	13	0.00	100.00
chr21.28216794	chr21	28216794	F	12	100.00	0.00
chr21.28216809	chr21	28216809	F	24	0.00	100.00
chr21.28216832	chr21	28216832	F	22	0.00	100.00
chr21.28216835	chr21	28216835	F	23	0.00	100.00
chr21.28216837	chr21	28216837	F	24	0.00	100.00
chr21.28216841	chr21	28216841	F	12	0.00	100.00
chr21.28216847	chr21	28216847	F	14	0.00	100.00
chr21.28216862	chr21	28216862	F	12	0.00	100.00
chr21.28216869	chr21	28216869	F	14	0.00	100.00
chr21.28216880	chr21	28216880	F	14	0.00	100.00
chr21.28216889	chr21	28216889	F	14	0.00	100.00
chr21.28216979	chr21	28216979	F	12	0.00	100.00
chr21.28216983	chr21	28216983	F	12	0.00	100.00
chr21.28217000	chr21	28217000	F	11	54.55	45.45
chr21.28217005	chr21	28217005	F	10	0.00	100.00
chr21.28217036	chr21	28217036	F	12	0.00	100.00
chr21.28217044	chr21	28217044	F	12	0.00	100.00
chr21.28217050	chr21	28217050	F	12	0.00	100.00
chr21.28217052	chr21	28217052	F	11	0.00	100.00
chr21.28217060	chr21	28217060	F	10	0.00	100.00
chr21.28217467	chr21	28217467	F	19	0.00	100.00
chr21.28217470	chr21	28217470	F	20	0.00	100.00
chr21.28217472	chr21	28217472	F	37	0.00	100.00
chr21.28217474	chr21	28217474	F	36	58.33	41.67
chr21.28217493	chr21	28217493	F	38	0.00	100.00
chr21.28217521	chr21	28217521	F	37	56.76	43.24
chr21.28217553	chr21	28217553	F	33	6.06	93.94
chr21.28217563	chr21	28217563	F	31	0.00	100.00
chr21.28217583	chr21	28217583	F	11	0.00	100.00
chr21.28217585	chr21	28217585	F	11	0.00	100.00
chr21.28217602	chr21	28217602	F	12	0.00	100.00
chr21.28217612	chr21	28217612	F	12	0.00	100.00
chr21.28217619	chr21	28217619	F	11	0.00	100.00
chr21.28217630	chr21	28217630	F	11	0.00	100.00
chr21.28217670	chr21	28217670	F	12	0.00	100.00
chr21.28217676	chr21	28217676	F	11	0.00	100.00
chr21.28217706	chr21	28217706	F	11	0.00	100.00
chr21.28217712	chr21	28217712	F	12	0.00	100.00
chr21.28217722	chr21	28217722	F	11	0.00	100.00
chr21.28217735	chr21	28217735	F	23	0.00	100.00
chr21.28217743	chr21	28217743	F	23	0.00	100.00
chr21.28217747	chr21	28217747	F	25	0.00	100.00
chr21.28217824	chr21	28217824	F	25	0.00	100.00
chr21.28217827	chr21	28217827	F	25	0.00	100.00
chr21.28217833	chr21	28217833	F	23	0.00	100.00
chr21.28217839	chr21	28217839	F	21	0.00	100.00
chr21.28217853	chr21	28217853	F	20	65.00	35.00
chr21.28217855	chr21	28217855	F	21	0.00	100.00
chr21.28217860	chr21	28217860	F	20	0.00	100.00
chr21.28217862	chr21	28217862	F	20	0.00	100.00
chr21.28217867	chr21	28217867	F	21	0.00	100.00
chr21.28217873	chr21	28217873	F	18	0.00	100.00
chr21.28217896	chr21	28217896	F	19	0.00	100.00
chr21.28217898	chr21	28217898	F	17	0.00	100.00
chr21.28217909	chr21	28217909	F	19	5.26	94.74
chr21.28217919	chr21	28217919	F	19	0.00	100.00
chr21.28217933	chr21	28217933	F	17	0.00	100.00
chr21.28217942	chr21	28217942	F	18	0.00	100.00
chr21.28217973	chr21	28217973	F	20	0.00	100.00
chr21.28218002	chr21	28218002	F	20	0.00	100.00
chr21.28218015	chr21	28218015	F	21	0.00	100.00
chr21.28216744	chr21	28216744	R	10	0.00	100.00
chr21.28216785	chr21	28216785	R	10	0.00	100.00
chr21.28216795	chr21	28216795	R	10	0.00	100.00
chr21.28216810	chr21	28216810	R	18	0.00	100.00
chr21.28216833	chr21	28216833	R	16	0.00	100.00
chr21.28216836	chr21	28216836	R	17	0.00	100.00
chr21.28216838	chr21	28216838	R	16	0.00	100.00
chr21.28216848	chr21	28216848	R	10	80.00	20.00
chr21.28216863	chr21	28216863	R	10	0.00	100.00
chr21.28216870	chr21	28216870	R	10	0.00	100.00
chr21.28216881	chr21	28216881	R	10	0.00	100.00
chr21.28216890	chr21	28216890	R	10	0.00	100.00
chr21.28216896	chr21	28216896	R	10	0.00	100.00
chr21.28217001	chr21	28217001	R	12	0.00	100.00
chr21.28217006	chr21	28217006	R	11	0.00	100.00
chr21.28217037	chr21	28217037	R	11	0.00	100.00
chr21.28217045	chr21	28217045	R	11	0.00	100.00
chr21.28217051	chr21	28217051	R	12	0.00	100.00
chr21.28217053	chr21	28217053	R	12	0.00	100.00
chr21.28217061	chr21	28217061	R	11	0.00	100.00
chr21.28217068	chr21	28217068	R	11	0.00	100.00
chr21.28217120	chr21	28217120	R	10	0.00	100.00
chr21.28217124	chr21	28217124	R	10	0.00	100.00
chr21.28217154	chr21	28217154	R	10	80.00	20.00
chr21.28217157	chr21	28217157	R	10	0.00	100.00
chr21.28217471	chr21	28217471	R	29	0.00	100.00
chr21.28217473	chr21	28217473	R	26	0.00	100.00
chr21.28217475	chr21	28217475	R	30	6.67	93.33
chr21.28217494	chr21	28217494	R	30	0.00	100.00
chr21.28217522	chr21	28217522	R	31	0.00	100.00
chr21.28217554	chr21	28217554	R	30	0.00	100.00
chr21.28217564	chr21	28217564	R	31	0.00	100.00
chr21.28217570	chr21	28217570	R	16	0.00	100.00
chr21.28217584	chr21	28217584	R	14	0.00	100.00
chr21.28217586	chr21	28217586	R	14	0.00	100.00
chr21.28217603	chr21	28217603	R	12	0.00	100.00
chr21.28217613	chr21	28217613	R	14	0.00	100.00
chr21.28217620	chr21	28217620	R	13	0.00	100.00
chr21.28217631	chr21	28217631	R	12	0.00	100.00
chr21.28217667	chr21	28217667	R	11	0.00	100.00
chr21.28217671	chr21	28217671	R	11	0.00	100.00
chr21.28217677	chr21	28217677	R	10	0.00	100.00
chr21.28217723	chr21	28217723	R	10	0.00	100.00
chr21.28217736	chr21	28217736	R	15	0.00	100.00
chr21.28217744	chr21	28217744	R	21	0.00	100.00
chr21.28217748	chr21	28217748	R	24	0.00	100.00
chr21.28217825	chr21	28217825	R	24	0.00	100.00
chr21.28217828	chr21	28217828	R	23	0.00	100.00
chr21.28217834	chr21	28217834	R	21	0.00	100.00
chr21.28217840	chr21	28217840	R	15	0.00	100.00
chr21.28217854	chr21	28217854	R	15	0.00	100.00
chr21.28217856	chr21	28217856	R	14	0.00	100.00
chr21.28217861	chr21	28217861	R	15	0.00	100.00
chr21.28217863	chr21	28217863	R	15	0.00	100.00
chr21.28217868	chr21	28217868	R	13	0.00	100.00
chr21.28217874	chr21	28217874	R	15	0.00	100.00
chr21.28217897	chr21	28217897	R	13	0.00	100.00
chr21.28217899	chr21	28217899	R	14	0.00	100.00
chr21.28217910	chr21	28217910	R	13	0.00	100.00
chr21.28217920	chr21	28217920	R	13	0.00	100.00
chr21.28217934	chr21	28217934	R	14	0.00	100.00
chr21.28217943	chr21	28217943	R	12	0.00	100.00
chr21.28217974	chr21	28217974	R	14	0.00	100.00
chr21.28218003	chr21	28218003	R	14	0.00	100.00
chr21.28218016	chr21	28218016	R	15	0.00	100.00
chr21.28218019	chr21	28218019	R	15	0.00	100.00
chr21.28218671	chr21	28218671	F	10	60.00	40.00
chr21.28218684	chr21	28218684	F	12	0.00	100.00
chr21.28218688	chr21	28218688	F	10	0.00	100.00
chr21.28218704	chr21	28218704	F	10	0.00	100.00
chr21.28218729	chr21	28218729	F	11	0.00	100.00
chr21.28218949	chr21	28218949	F	22	0.00	100.00
chr21.28218953	chr21	28218953	F	23	47.83	52.17
chr21.28218959	chr21	28218959	F	24	0.00	100.00
chr21.28218974	chr21	28218974	F	24	0.00	100.00
chr21.28218976	chr21	28218976	F	25	0.00	100.00
chr21.28218978	chr21	28218978	F	25	0.00	100.00
chr21.28218984	chr21	28218984	F	26	0.00	100.00
chr21.28218986	chr21	28218986	F	23	0.00	100.00
chr21.28218996	chr21	28218996	F	23	0.00	100.00
chr21.28219008	chr21	28219008	F	24	0.00	100.00
chr21.28219016	chr21	28219016	F	24	45.83	54.17
chr21.28219027	chr21	28219027	F	25	0.00	100.00
chr21.28219031	chr21	28219031	F	43	0.00	100.00
chr21.28219072	chr21	28219072	F	53	0.00	100.00
chr21.28219118	chr21	28219118	F	58	0.00	100.00
chr21.28219140	chr21	28219140	F	30	0.00	100.00
chr21.28218954	chr21	28218954	R	18	0.00	100.00
chr21.28218960	chr21	28218960	R	17	47.06	52.94
chr21.28218975	chr21	28218975	R	18	0.00	100.00
chr21.28218977	chr21	28218977	R	17	0.00	100.00
chr21.28218979	chr21	28218979	R	18	0.00	100.00
chr21.28218985	chr21	28218985	R	17	47.06	52.94
chr21.28218987	chr21	28218987	R	16	0.00	100.00
chr21.28218997	chr21	28218997	R	17	0.00	100.00
chr21.28219009	chr21	28219009	R	17	0.00	100.00
chr21.28219017	chr21	28219017	R	17	88.24	11.76
chr21.28219028	chr21	28219028	R	17	76.47	23.53
chr21.28219032	chr21	28219032	R	17	0.00	100.00
chr21.28219073	chr21	28219073	R	61	0.00	100.00
chr21.28219119	chr21	28219119	R	58	0.00	100.00
chr21.28219141	chr21	28219141	R	33	54.55	45.45
chr21.28219166	chr21	28219166	R	32	0.00	100.00
chr21.28307151	chr21	28307151	F	30	0.00	100.00
chr21.28307168	chr21	28307168	F	30	0.00	100.00
chr21.28307243	chr21	28307243	F	51	0.00	100.00
chr21.28307277	chr21	28307277	F	30	0.00	100.00
chr21.28307169	chr21	28307169	R	29	0.00	100.00
chr21.28307244	chr21	28307244	R	52	0.00	100.00
chr21.28307278	chr21	28307278	R	29	0.00	100.00
chr21.28307283	chr21	28307283	R	30	0.00	100.00
chr21.28337917	chr21	28337917	F	19	0.00	100.00
chr21.28337929	chr21	28337929	F	18	0.00	100.00
chr21.28337932	chr21	28337932	F	18	0.00	100.00
