chrBase	chr	base	strand	coverage	freqC	freqT
chr21.19574357	chr21	19574357	F	33	0.00	100.00
chr21.19574373	chr21	19574373	F	35	0.00	100.00
chr21.19574410	chr21	19574410	F	39	0.00	100.00
chr21.19574413	chr21	19574413	F	40	0.00	100.00
chr21.19574223	chr21	19574223	R	16	0.00	100.00
chr21.19574267	chr21	19574267	R	16	81.25	18.75
chr21.19574271	chr21	19574271	R	16	0.00	100.00
chr21.19574283	chr21	19574283	R	17	0.00	100.00
chr21.19574358	chr21	19574358	R	15	0.00	100.00
chr21.19574374	chr21	19574374	R	15	0.00	100.00
chr21.19574411	chr21	19574411	R	17	70.59	29.41
chr21.19574414	chr21	19574414	R	17	0.00	100.00
chr21.19574418	chr21	19574418	R	17	0.00	100.00
chr21.19576756	chr21	19576756	F	59	0.00	100.00
chr21.19576860	chr21	19576860	R	50	0.00	100.00
chr21.19591056	chr21	19591056	F	96	0.00	100.00
chr21.19591147	chr21	19591147	F	44	4.55	95.45
chr21.19591057	chr21	19591057	R	45	0.00	100.00
chr21.19591148	chr21	19591148	R	98	0.00	100.00
chr21.19617378	chr21	19617378	F	35	65.71	34.29
chr21.19617382	chr21	19617382	F	35	0.00	100.00
chr21.19617388	chr21	19617388	F	36	0.00	100.00
chr21.19617393	chr21	19617393	F	34	0.00	100.00
chr21.19617395	chr21	19617395	F	37	0.00	100.00
chr21.19617405	chr21	19617405	F	36	0.00	100.00
chr21.19617419	chr21	19617419	F	38	0.00	100.00
chr21.19617423	chr21	19617423	F	38	0.00	100.00
chr21.19617426	chr21	19617426	F	37	67.57	32.43
chr21.19617439	chr21	19617439	F	18	0.00	100.00
chr21.19617379	chr21	19617379	R	14	0.00	100.00
chr21.19617383	chr21	19617383	R	29	6.90	93.10
chr21.19617389	chr21	19617389	R	30	80.00	20.00
chr21.19617394	chr21	19617394	R	29	72.41	27.59
chr21.19617396	chr21	19617396	R	29	0.00	100.00
chr21.19617406	chr21	19617406	R	28	0.00	100.00
chr21.19617420	chr21	19617420	R	28	64.29	35.71
chr21.19617424	chr21	19617424	R	29	0.00	100.00
chr21.19617427	chr21	19617427	R	29	48.28	51.72
chr21.19617440	chr21	19617440	R	29	0.00	100.00
chr21.19617933	chr21	19617933	F	13	84.62	15.38
chr21.19617967	chr21	19617967	F	13	92.31	7.69
chr21.19618002	chr21	19618002	F	12	41.67	58.33
chr21.19618023	chr21	19618023	F	24	91.67	8.33
chr21.19618051	chr21	19618051	F	13	100.00	0.00
chr21.19618061	chr21	19618061	F	13	100.00	0.00
chr21.19618088	chr21	19618088	F	13	92.31	7.69
chr21.19618098	chr21	19618098	F	12	91.67	8.33
chr21.19617968	chr21	19617968	R	16	100.00	0.00
chr21.19618003	chr21	19618003	R	15	100.00	0.00
chr21.19618024	chr21	19618024	R	30	80.00	20.00
chr21.19618052	chr21	19618052	R	15	100.00	0.00
chr21.19618062	chr21	19618062	R	14	78.57	21.43
chr21.19618089	chr21	19618089	R	16	87.50	12.50
chr21.19618099	chr21	19618099	R	16	0.00	100.00
chr21.19618105	chr21	19618105	R	16	87.50	12.50
chr21.19629135	chr21	19629135	R	10	90.00	10.00
chr21.19644806	chr21	19644806	F	13	0.00	100.00
chr21.19644811	chr21	19644811	F	14	71.43	28.57
chr21.19644838	chr21	19644838	F	13	53.85	46.15
chr21.19644868	chr21	19644868	F	15	0.00	100.00
chr21.19644934	chr21	19644934	F	15	73.33	26.67
chr21.19644769	chr21	19644769	R	13	0.00	100.00
chr21.19644807	chr21	19644807	R	22	90.91	9.09
chr21.19644812	chr21	19644812	R	24	75.00	25.00
chr21.19644839	chr21	19644839	R	26	100.00	0.00
chr21.19644869	chr21	19644869	R	13	92.31	7.69
chr21.19644935	chr21	19644935	R	24	100.00	0.00
chr21.19644967	chr21	19644967	R	12	83.33	16.67
chr21.19649329	chr21	19649329	F	28	100.00	0.00
chr21.19649372	chr21	19649372	F	26	69.23	30.77
chr21.19649378	chr21	19649378	F	14	0.00	100.00
chr21.19649330	chr21	19649330	R	14	0.00	100.00
chr21.19649373	chr21	19649373	R	27	85.19	14.81
chr21.19649379	chr21	19649379	R	26	76.92	23.08
chr21.19650963	chr21	19650963	F	12	100.00	0.00
chr21.19650995	chr21	19650995	F	13	84.62	15.38
chr21.19650996	chr21	19650996	R	12	66.67	33.33
chr21.19651014	chr21	19651014	R	12	83.33	16.67
chr21.19652441	chr21	19652441	F	10	100.00	0.00
chr21.19652581	chr21	19652581	F	10	100.00	0.00
chr21.19652582	chr21	19652582	R	18	72.22	27.78
chr21.19652616	chr21	19652616	R	18	88.89	11.11
chr21.19654270	chr21	19654270	F	34	82.35	17.65
chr21.19654274	chr21	19654274	F	34	0.00	100.00
chr21.19654286	chr21	19654286	F	34	85.29	14.71
chr21.19654307	chr21	19654307	F	34	88.24	11.76
chr21.19654331	chr21	19654331	F	34	0.00	100.00
chr21.19654339	chr21	19654339	F	17	0.00	100.00
chr21.19654271	chr21	19654271	R	24	4.17	95.83
chr21.19654275	chr21	19654275	R	48	56.25	43.75
chr21.19654287	chr21	19654287	R	48	87.50	12.50
chr21.19654308	chr21	19654308	R	47	95.74	4.26
chr21.19654332	chr21	19654332	R	49	93.88	6.12
chr21.19654340	chr21	19654340	R	48	97.92	2.08
chr21.19693762	chr21	19693762	F	14	85.71	14.29
chr21.19693770	chr21	19693770	F	14	78.57	21.43
chr21.19693826	chr21	19693826	F	14	92.86	7.14
chr21.19693905	chr21	19693905	F	13	76.92	23.08
chr21.19693910	chr21	19693910	F	13	0.00	100.00
chr21.19693914	chr21	19693914	F	13	0.00	100.00
chr21.19693943	chr21	19693943	F	14	92.86	7.14
chr21.19693947	chr21	19693947	F	14	85.71	14.29
chr21.19693956	chr21	19693956	F	12	66.67	33.33
chr21.19693771	chr21	19693771	R	15	0.00	100.00
chr21.19693827	chr21	19693827	R	14	78.57	21.43
chr21.19693871	chr21	19693871	R	11	100.00	0.00
chr21.19693906	chr21	19693906	R	15	93.33	6.67
chr21.19693911	chr21	19693911	R	15	86.67	13.33
chr21.19693915	chr21	19693915	R	15	0.00	100.00
chr21.19693944	chr21	19693944	R	16	87.50	12.50
chr21.19693948	chr21	19693948	R	16	87.50	12.50
chr21.19693957	chr21	19693957	R	16	81.25	18.75
chr21.19693963	chr21	19693963	R	16	93.75	6.25
chr21.19791635	chr21	19791635	F	35	0.00	100.00
chr21.19791643	chr21	19791643	F	36	77.78	22.22
chr21.19791687	chr21	19791687	F	68	85.29	14.71
chr21.19791691	chr21	19791691	F	69	92.75	7.25
chr21.19791699	chr21	19791699	F	67	97.01	2.99
chr21.19791743	chr21	19791743	F	36	83.33	16.67
chr21.19791753	chr21	19791753	F	38	71.05	28.95
chr21.19791763	chr21	19791763	F	44	0.00	100.00
chr21.19791777	chr21	19791777	F	41	85.37	14.63
chr21.19791837	chr21	19791837	F	18	0.00	100.00
chr21.19791644	chr21	19791644	R	24	100.00	0.00
chr21.19791688	chr21	19791688	R	44	86.36	13.64
chr21.19791692	chr21	19791692	R	43	86.05	13.95
chr21.19791700	chr21	19791700	R	43	0.00	100.00
chr21.19791744	chr21	19791744	R	23	95.65	4.35
chr21.19791754	chr21	19791754	R	33	57.58	42.42
chr21.19791764	chr21	19791764	R	30	86.67	13.33
chr21.19791778	chr21	19791778	R	28	67.86	32.14
chr21.19791838	chr21	19791838	R	30	53.33	46.67
chr21.19795935	chr21	19795935	F	12	0.00	100.00
chr21.19795954	chr21	19795954	F	14	100.00	0.00
chr21.19795968	chr21	19795968	F	14	85.71	14.29
chr21.19795975	chr21	19795975	F	15	60.00	40.00
chr21.19812418	chr21	19812418	R	31	87.10	12.90
chr21.19812420	chr21	19812420	R	32	65.62	34.38
chr21.19812430	chr21	19812430	R	31	90.32	9.68
chr21.19812458	chr21	19812458	R	60	90.00	10.00
chr21.19812463	chr21	19812463	R	59	59.32	40.68
chr21.19812467	chr21	19812467	R	64	84.38	15.62
chr21.19812474	chr21	19812474	R	55	0.00	100.00
chr21.19812508	chr21	19812508	R	50	86.00	14.00
chr21.19812519	chr21	19812519	R	32	93.75	6.25
chr21.19812547	chr21	19812547	R	33	63.64	36.36
chr21.19841357	chr21	19841357	F	28	85.71	14.29
chr21.19841412	chr21	19841412	F	15	0.00	100.00
chr21.19841413	chr21	19841413	R	14	100.00	0.00
chr21.20036005	chr21	20036005	F	30	86.67	13.33
chr21.20036162	chr21	20036162	R	26	92.31	7.69
chr21.20132333	chr21	20132333	F	24	83.33	16.67
chr21.20132345	chr21	20132345	F	43	90.70	9.30
chr21.20132358	chr21	20132358	F	40	100.00	0.00
chr21.20132394	chr21	20132394	F	43	90.70	9.30
chr21.20132399	chr21	20132399	F	40	95.00	5.00
chr21.20132346	chr21	20132346	R	48	0.00	100.00
chr21.20132359	chr21	20132359	R	48	0.00	100.00
chr21.20132395	chr21	20132395	R	48	91.67	8.33
chr21.20132400	chr21	20132400	R	49	0.00	100.00
chr21.20132431	chr21	20132431	R	32	46.88	53.12
chr21.20137280	chr21	20137280	F	46	86.96	13.04
chr21.20137291	chr21	20137291	F	47	78.72	21.28
chr21.20137293	chr21	20137293	F	50	72.00	28.00
chr21.20137325	chr21	20137325	F	25	0.00	100.00
chr21.20137281	chr21	20137281	R	17	0.00	100.00
chr21.20137292	chr21	20137292	R	37	100.00	0.00
chr21.20137294	chr21	20137294	R	36	91.67	8.33
chr21.20137326	chr21	20137326	R	36	75.00	25.00
chr21.20164273	chr21	20164273	F	13	100.00	0.00
chr21.20164287	chr21	20164287	F	11	100.00	0.00
chr21.20164298	chr21	20164298	F	13	100.00	0.00
chr21.20164212	chr21	20164212	R	12	83.33	16.67
chr21.20164243	chr21	20164243	R	12	58.33	41.67
chr21.20164254	chr21	20164254	R	19	100.00	0.00
chr21.20164274	chr21	20164274	R	21	85.71	14.29
chr21.20164288	chr21	20164288	R	21	0.00	100.00
chr21.20164299	chr21	20164299	R	23	47.83	52.17
chr21.20164334	chr21	20164334	R	12	83.33	16.67
chr21.20164342	chr21	20164342	R	12	0.00	100.00
chr21.20164348	chr21	20164348	R	12	0.00	100.00
chr21.20173281	chr21	20173281	F	10	80.00	20.00
chr21.20173287	chr21	20173287	F	10	80.00	20.00
chr21.20173335	chr21	20173335	F	10	100.00	0.00
chr21.20173288	chr21	20173288	R	13	76.92	23.08
chr21.20173312	chr21	20173312	R	13	100.00	0.00
chr21.20173336	chr21	20173336	R	13	100.00	0.00
chr21.20173348	chr21	20173348	R	14	85.71	14.29
chr21.20192903	chr21	20192903	F	25	0.00	100.00
chr21.20192916	chr21	20192916	F	25	0.00	100.00
chr21.20192924	chr21	20192924	F	25	76.00	24.00
chr21.20192941	chr21	20192941	F	24	95.83	4.17
chr21.20192956	chr21	20192956	F	22	86.36	13.64
chr21.20192980	chr21	20192980	F	45	100.00	0.00
chr21.20193012	chr21	20193012	F	22	72.73	27.27
chr21.20192917	chr21	20192917	R	27	66.67	33.33
chr21.20192925	chr21	20192925	R	30	86.67	13.33
chr21.20192942	chr21	20192942	R	29	93.10	6.90
chr21.20192957	chr21	20192957	R	26	100.00	0.00
chr21.20192981	chr21	20192981	R	54	46.30	53.70
chr21.20193013	chr21	20193013	R	28	89.29	10.71
chr21.20193057	chr21	20193057	R	29	0.00	100.00
chr21.20200344	chr21	20200344	F	28	67.86	32.14
chr21.20200393	chr21	20200393	F	14	7.14	92.86
chr21.20200345	chr21	20200345	R	15	0.00	100.00
chr21.20200394	chr21	20200394	R	30	73.33	26.67
chr21.20220098	chr21	20220098	F	37	59.46	40.54
chr21.20220139	chr21	20220139	F	71	88.73	11.27
chr21.20220184	chr21	20220184	F	70	78.57	21.43
chr21.20220140	chr21	20220140	R	58	84.48	15.52
chr21.20220185	chr21	20220185	R	61	0.00	100.00
chr21.20220214	chr21	20220214	R	32	3.12	96.88
chr21.20299740	chr21	20299740	F	24	70.83	29.17
chr21.20299789	chr21	20299789	F	39	84.62	15.38
chr21.20299800	chr21	20299800	F	46	95.65	4.35
chr21.20299814	chr21	20299814	F	46	100.00	0.00
chr21.20299834	chr21	20299834	F	38	94.74	5.26
chr21.20299837	chr21	20299837	F	26	0.00	100.00
chr21.20299845	chr21	20299845	F	23	78.26	21.74
chr21.20299790	chr21	20299790	R	25	76.00	24.00
chr21.20299801	chr21	20299801	R	27	88.89	11.11
chr21.20299815	chr21	20299815	R	25	80.00	20.00
chr21.20299835	chr21	20299835	R	20	75.00	25.00
chr21.20299838	chr21	20299838	R	16	75.00	25.00
chr21.20299846	chr21	20299846	R	13	69.23	30.77
chr21.20299875	chr21	20299875	R	14	92.86	7.14
chr21.20358870	chr21	20358870	F	52	50.00	50.00
chr21.20358960	chr21	20358960	F	23	4.35	95.65
chr21.20358871	chr21	20358871	R	20	0.00	100.00
chr21.20358961	chr21	20358961	R	42	80.95	19.05
chr21.20360138	chr21	20360138	F	49	71.43	28.57
chr21.20360233	chr21	20360233	F	16	0.00	100.00
chr21.20360139	chr21	20360139	R	22	0.00	100.00
chr21.20360234	chr21	20360234	R	47	100.00	0.00
chr21.20394046	chr21	20394046	R	10	20.00	80.00
chr21.20394096	chr21	20394096	R	10	100.00	0.00
chr21.20407722	chr21	20407722	F	29	0.00	100.00
chr21.20407892	chr21	20407892	R	30	90.00	10.00
chr21.20499648	chr21	20499648	F	49	85.71	14.29
chr21.20499692	chr21	20499692	F	51	84.31	15.69
chr21.20499708	chr21	20499708	F	52	92.31	7.69
chr21.20499722	chr21	20499722	F	48	0.00	100.00
chr21.20499728	chr21	20499728	F	24	0.00	100.00
chr21.20499649	chr21	20499649	R	22	0.00	100.00
chr21.20499693	chr21	20499693	R	51	88.24	11.76
chr21.20499709	chr21	20499709	R	49	87.76	12.24
chr21.20499723	chr21	20499723	R	50	96.00	4.00
chr21.20499729	chr21	20499729	R	46	76.09	23.91
chr21.20500674	chr21	20500674	F	14	100.00	0.00
chr21.20500677	chr21	20500677	F	12	50.00	50.00
chr21.20500688	chr21	20500688	F	14	57.14	42.86
chr21.20500694	chr21	20500694	F	14	85.71	14.29
chr21.20500720	chr21	20500720	F	11	0.00	100.00
chr21.20500678	chr21	20500678	R	11	90.91	9.09
chr21.20500689	chr21	20500689	R	10	100.00	0.00
chr21.20500695	chr21	20500695	R	12	83.33	16.67
chr21.20500721	chr21	20500721	R	10	80.00	20.00
chr21.20552747	chr21	20552747	R	24	0.00	100.00
chr21.20552756	chr21	20552756	R	50	100.00	0.00
chr21.20552783	chr21	20552783	R	53	0.00	100.00
chr21.20552839	chr21	20552839	R	46	82.61	17.39
chr21.20556164	chr21	20556164	F	20	80.00	20.00
chr21.20556168	chr21	20556168	F	20	40.00	60.00
chr21.20556180	chr21	20556180	F	20	60.00	40.00
chr21.20556200	chr21	20556200	F	20	45.00	55.00
chr21.20556224	chr21	20556224	F	21	0.00	100.00
chr21.20576877	chr21	20576877	F	30	80.00	20.00
chr21.20576886	chr21	20576886	F	31	90.32	9.68
chr21.20576893	chr21	20576893	F	30	90.00	10.00
chr21.20576930	chr21	20576930	F	53	98.11	1.89
chr21.20576985	chr21	20576985	F	30	0.00	100.00
chr21.20576887	chr21	20576887	R	19	0.00	100.00
chr21.20576894	chr21	20576894	R	21	0.00	100.00
chr21.20576931	chr21	20576931	R	38	89.47	10.53
chr21.20576986	chr21	20576986	R	20	75.00	25.00
chr21.20577016	chr21	20577016	R	21	76.19	23.81
chr21.20606263	chr21	20606263	F	15	93.33	6.67
chr21.20606329	chr21	20606329	F	28	85.71	14.29
chr21.20606344	chr21	20606344	F	23	95.65	4.35
chr21.20606353	chr21	20606353	F	29	82.76	17.24
chr21.20606390	chr21	20606390	F	15	73.33	26.67
chr21.20606330	chr21	20606330	R	22	72.73	27.27
chr21.20606345	chr21	20606345	R	23	91.30	8.70
chr21.20606354	chr21	20606354	R	23	73.91	26.09
chr21.20606391	chr21	20606391	R	12	100.00	0.00
chr21.20606397	chr21	20606397	R	11	90.91	9.09
chr21.20617490	chr21	20617490	F	46	0.00	100.00
chr21.20617577	chr21	20617577	F	78	94.87	5.13
chr21.20617587	chr21	20617587	F	63	0.00	100.00
chr21.20617604	chr21	20617604	F	44	88.64	11.36
chr21.20617614	chr21	20617614	F	40	77.50	22.50
chr21.20617639	chr21	20617639	F	44	93.18	6.82
chr21.20617578	chr21	20617578	R	86	67.44	32.56
chr21.20617588	chr21	20617588	R	71	84.51	15.49
chr21.20617605	chr21	20617605	R	48	0.00	100.00
chr21.20617615	chr21	20617615	R	48	95.83	4.17
chr21.20617640	chr21	20617640	R	51	80.39	19.61
chr21.20617657	chr21	20617657	R	51	88.24	11.76
chr21.20677630	chr21	20677630	F	15	93.33	6.67
chr21.20677684	chr21	20677684	F	28	96.43	3.57
chr21.20677728	chr21	20677728	F	21	66.67	33.33
chr21.20677685	chr21	20677685	R	27	62.96	37.04
chr21.20677729	chr21	20677729	R	16	87.50	12.50
chr21.20677759	chr21	20677759	R	15	0.00	100.00
chr21.20703684	chr21	20703684	R	11	0.00	100.00
chr21.20703708	chr21	20703708	R	13	69.23	30.77
chr21.20703740	chr21	20703740	R	11	81.82	18.18
chr21.20704287	chr21	20704287	F	75	92.00	8.00
chr21.20704355	chr21	20704355	F	55	29.09	70.91
chr21.20704414	chr21	20704414	F	22	50.00	50.00
chr21.20704288	chr21	20704288	R	34	0.00	100.00
chr21.20704356	chr21	20704356	R	61	86.89	13.11
chr21.20704415	chr21	20704415	R	14	85.71	14.29
chr21.20704513	chr21	20704513	R	14	100.00	0.00
chr21.20725145	chr21	20725145	F	36	0.00	100.00
chr21.20725206	chr21	20725206	F	71	88.73	11.27
chr21.20725220	chr21	20725220	F	66	80.30	19.70
chr21.20725236	chr21	20725236	F	70	81.43	18.57
chr21.20725207	chr21	20725207	R	51	90.20	9.80
chr21.20725221	chr21	20725221	R	48	72.92	27.08
chr21.20725237	chr21	20725237	R	50	50.00	50.00
chr21.20725279	chr21	20725279	R	28	71.43	28.57
chr21.20772406	chr21	20772406	F	116	86.21	13.79
chr21.20772475	chr21	20772475	F	60	0.00	100.00
chr21.20789903	chr21	20789903	F	19	0.00	100.00
chr21.20789951	chr21	20789951	F	22	63.64	36.36
chr21.20789967	chr21	20789967	F	21	71.43	28.57
chr21.20789971	chr21	20789971	F	29	55.17	44.83
chr21.20789999	chr21	20789999	F	19	0.00	100.00
chr21.20790010	chr21	20790010	F	31	96.77	3.23
chr21.20790030	chr21	20790030	F	38	89.47	10.53
chr21.20790044	chr21	20790044	F	37	89.19	10.81
chr21.20790051	chr21	20790051	F	38	76.32	23.68
chr21.20790088	chr21	20790088	F	19	94.74	5.26
chr21.20790098	chr21	20790098	F	18	94.44	5.56
chr21.20790100	chr21	20790100	F	20	80.00	20.00
chr21.20790000	chr21	20790000	R	12	91.67	8.33
chr21.20790011	chr21	20790011	R	23	73.91	26.09
chr21.20790031	chr21	20790031	R	23	69.57	30.43
chr21.20790045	chr21	20790045	R	22	72.73	27.27
chr21.20790052	chr21	20790052	R	24	79.17	20.83
chr21.20790089	chr21	20790089	R	12	100.00	0.00
chr21.20790099	chr21	20790099	R	13	0.00	100.00
chr21.20790101	chr21	20790101	R	13	53.85	46.15
chr21.20790105	chr21	20790105	R	13	61.54	38.46
chr21.20802983	chr21	20802983	F	116	79.31	20.69
chr21.20802990	chr21	20802990	F	115	45.22	54.78
chr21.20803003	chr21	20803003	F	118	81.36	18.64
chr21.20803028	chr21	20803028	F	118	98.31	1.69
chr21.20803035	chr21	20803035	F	56	0.00	100.00
chr21.20817581	chr21	20817581	F	16	100.00	0.00
chr21.20817582	chr21	20817582	R	13	0.00	100.00
chr21.20817650	chr21	20817650	R	21	61.90	38.10
chr21.20861778	chr21	20861778	F	44	0.00	100.00
chr21.20861847	chr21	20861847	F	20	0.00	100.00
chr21.20861779	chr21	20861779	R	16	0.00	100.00
chr21.20861848	chr21	20861848	R	37	89.19	10.81
chr21.20866072	chr21	20866072	F	10	0.00	100.00
chr21.20866091	chr21	20866091	F	10	100.00	0.00
chr21.20866093	chr21	20866093	F	10	0.00	100.00
chr21.20866148	chr21	20866148	F	10	70.00	30.00
chr21.20866163	chr21	20866163	F	17	64.71	35.29
chr21.20866165	chr21	20866165	F	14	0.00	100.00
chr21.20866201	chr21	20866201	F	10	90.00	10.00
chr21.20866217	chr21	20866217	F	10	60.00	40.00
chr21.20866241	chr21	20866241	F	10	60.00	40.00
chr21.20866245	chr21	20866245	F	10	90.00	10.00
chr21.20866164	chr21	20866164	R	10	100.00	0.00
chr21.20866166	chr21	20866166	R	13	61.54	38.46
chr21.20907871	chr21	20907871	F	23	95.65	4.35
chr21.20907972	chr21	20907972	R	28	71.43	28.57
chr21.20933835	chr21	20933835	F	12	83.33	16.67
chr21.20933840	chr21	20933840	F	11	100.00	0.00
chr21.20933870	chr21	20933870	F	11	81.82	18.18
chr21.20933836	chr21	20933836	R	10	80.00	20.00
chr21.20946589	chr21	20946589	F	13	0.00	100.00
chr21.20946627	chr21	20946627	F	13	76.92	23.08
chr21.20946629	chr21	20946629	F	12	100.00	0.00
chr21.20946638	chr21	20946638	F	20	95.00	5.00
chr21.20946658	chr21	20946658	F	24	100.00	0.00
chr21.20946683	chr21	20946683	F	20	85.00	15.00
chr21.20946685	chr21	20946685	F	20	0.00	100.00
chr21.20946688	chr21	20946688	F	23	47.83	52.17
chr21.20946716	chr21	20946716	F	13	92.31	7.69
chr21.20946726	chr21	20946726	F	13	100.00	0.00
chr21.20946728	chr21	20946728	F	12	91.67	8.33
chr21.20946639	chr21	20946639	R	10	0.00	100.00
chr21.20946659	chr21	20946659	R	11	81.82	18.18
chr21.20946686	chr21	20946686	R	10	100.00	0.00
chr21.20964121	chr21	20964121	F	12	83.33	16.67
chr21.20964173	chr21	20964173	F	12	50.00	50.00
chr21.20964174	chr21	20964174	R	12	83.33	16.67
chr21.20964190	chr21	20964190	R	11	63.64	36.36
chr21.21132141	chr21	21132141	F	20	0.00	100.00
chr21.21132185	chr21	21132185	F	20	100.00	0.00
chr21.21132280	chr21	21132280	F	19	0.00	100.00
chr21.21132290	chr21	21132290	F	19	84.21	15.79
chr21.21132292	chr21	21132292	F	18	66.67	33.33
chr21.21132318	chr21	21132318	F	20	85.00	15.00
chr21.21132324	chr21	21132324	F	18	83.33	16.67
chr21.21132361	chr21	21132361	F	12	66.67	33.33
chr21.21132366	chr21	21132366	F	11	90.91	9.09
chr21.21132370	chr21	21132370	F	11	90.91	9.09
chr21.21132389	chr21	21132389	F	12	83.33	16.67
chr21.21132394	chr21	21132394	F	11	100.00	0.00
chr21.21132398	chr21	21132398	F	12	100.00	0.00
chr21.21132186	chr21	21132186	R	17	88.24	11.76
chr21.21132281	chr21	21132281	R	14	85.71	14.29
chr21.21132291	chr21	21132291	R	14	78.57	21.43
chr21.21132293	chr21	21132293	R	16	81.25	18.75
chr21.21132319	chr21	21132319	R	16	0.00	100.00
chr21.21132325	chr21	21132325	R	16	75.00	25.00
chr21.21132354	chr21	21132354	R	15	80.00	20.00
chr21.21132367	chr21	21132367	R	12	100.00	0.00
chr21.21132371	chr21	21132371	R	12	50.00	50.00
chr21.21132390	chr21	21132390	R	12	100.00	0.00
chr21.21132395	chr21	21132395	R	12	83.33	16.67
chr21.21132403	chr21	21132403	R	11	81.82	18.18
chr21.21134654	chr21	21134654	F	16	93.75	6.25
chr21.21134812	chr21	21134812	R	19	0.00	100.00
chr21.21141774	chr21	21141774	F	14	0.00	100.00
chr21.21141778	chr21	21141778	F	15	80.00	20.00
chr21.21141818	chr21	21141818	F	15	86.67	13.33
chr21.21141842	chr21	21141842	F	11	100.00	0.00
chr21.21141881	chr21	21141881	F	15	46.67	53.33
chr21.21141915	chr21	21141915	F	15	100.00	0.00
chr21.21141779	chr21	21141779	R	25	72.00	28.00
chr21.21141819	chr21	21141819	R	24	91.67	8.33
chr21.21141843	chr21	21141843	R	22	77.27	22.73
chr21.21141882	chr21	21141882	R	22	77.27	22.73
chr21.21141916	chr21	21141916	R	23	100.00	0.00
chr21.21141948	chr21	21141948	R	24	95.83	4.17
chr21.21167713	chr21	21167713	F	10	90.00	10.00
chr21.21167782	chr21	21167782	F	18	100.00	0.00
chr21.21167790	chr21	21167790	F	18	0.00	100.00
chr21.21167798	chr21	21167798	F	17	94.12	5.88
chr21.21167814	chr21	21167814	F	10	100.00	0.00
chr21.21167837	chr21	21167837	F	10	80.00	20.00
chr21.21167783	chr21	21167783	R	14	85.71	14.29
chr21.21167791	chr21	21167791	R	13	0.00	100.00
chr21.21167799	chr21	21167799	R	11	81.82	18.18
chr21.21197976	chr21	21197976	F	10	70.00	30.00
chr21.21197981	chr21	21197981	F	12	100.00	0.00
chr21.21197992	chr21	21197992	F	11	100.00	0.00
chr21.21198006	chr21	21198006	F	11	100.00	0.00
chr21.21197977	chr21	21197977	R	13	0.00	100.00
chr21.21197982	chr21	21197982	R	13	53.85	46.15
chr21.21197993	chr21	21197993	R	15	100.00	0.00
chr21.21198007	chr21	21198007	R	14	85.71	14.29
chr21.21215931	chr21	21215931	F	24	83.33	16.67
chr21.21215938	chr21	21215938	F	23	100.00	0.00
chr21.21215955	chr21	21215955	F	25	100.00	0.00
chr21.21215993	chr21	21215993	F	26	92.31	7.69
chr21.21216007	chr21	21216007	F	13	0.00	100.00
chr21.21215932	chr21	21215932	R	11	0.00	100.00
chr21.21215939	chr21	21215939	R	21	0.00	100.00
chr21.21215956	chr21	21215956	R	20	100.00	0.00
chr21.21215994	chr21	21215994	R	18	0.00	100.00
chr21.21216008	chr21	21216008	R	20	60.00	40.00
chr21.21219003	chr21	21219003	F	29	86.21	13.79
chr21.21219043	chr21	21219043	F	29	79.31	20.69
