chrBase	chr	base	strand	coverage	freqC	freqT
chr21.33104251	chr21	33104251	F	22	0.00	100.00
chr21.33104270	chr21	33104270	F	29	0.00	100.00
chr21.33104283	chr21	33104283	F	31	0.00	100.00
chr21.33104289	chr21	33104289	F	29	0.00	100.00
chr21.33104296	chr21	33104296	F	29	68.97	31.03
chr21.33104301	chr21	33104301	F	27	66.67	33.33
chr21.33104309	chr21	33104309	F	31	0.00	100.00
chr21.33104317	chr21	33104317	F	30	0.00	100.00
chr21.33104319	chr21	33104319	F	30	0.00	100.00
chr21.33104327	chr21	33104327	F	31	0.00	100.00
chr21.33104466	chr21	33104466	F	18	5.56	94.44
chr21.33104469	chr21	33104469	F	19	0.00	100.00
chr21.33104473	chr21	33104473	F	31	0.00	100.00
chr21.33104478	chr21	33104478	F	33	0.00	100.00
chr21.33104483	chr21	33104483	F	35	0.00	100.00
chr21.33104486	chr21	33104486	F	34	0.00	100.00
chr21.33104488	chr21	33104488	F	36	0.00	100.00
chr21.33104497	chr21	33104497	F	33	0.00	100.00
chr21.33104508	chr21	33104508	F	35	0.00	100.00
chr21.33104513	chr21	33104513	F	36	0.00	100.00
chr21.33104518	chr21	33104518	F	38	0.00	100.00
chr21.33104525	chr21	33104525	F	37	0.00	100.00
chr21.33104528	chr21	33104528	F	33	60.61	39.39
chr21.33104538	chr21	33104538	F	34	0.00	100.00
chr21.33104543	chr21	33104543	F	33	0.00	100.00
chr21.33104545	chr21	33104545	F	29	0.00	100.00
chr21.33104561	chr21	33104561	F	32	0.00	100.00
chr21.33104563	chr21	33104563	F	33	0.00	100.00
chr21.33104568	chr21	33104568	F	19	0.00	100.00
chr21.33104623	chr21	33104623	F	20	25.00	75.00
chr21.33104631	chr21	33104631	F	24	75.00	25.00
chr21.33104644	chr21	33104644	F	23	0.00	100.00
chr21.33104646	chr21	33104646	F	23	0.00	100.00
chr21.33104662	chr21	33104662	F	20	0.00	100.00
chr21.33104688	chr21	33104688	F	23	69.57	30.43
chr21.33104692	chr21	33104692	F	23	8.70	91.30
chr21.33104694	chr21	33104694	F	22	0.00	100.00
chr21.33104696	chr21	33104696	F	23	0.00	100.00
chr21.33104701	chr21	33104701	F	21	0.00	100.00
chr21.33104705	chr21	33104705	F	24	0.00	100.00
chr21.33104708	chr21	33104708	F	23	0.00	100.00
chr21.33104710	chr21	33104710	F	23	0.00	100.00
chr21.33104153	chr21	33104153	R	34	0.00	100.00
chr21.33104157	chr21	33104157	R	33	0.00	100.00
chr21.33104162	chr21	33104162	R	32	3.12	96.88
chr21.33104165	chr21	33104165	R	32	0.00	100.00
chr21.33104170	chr21	33104170	R	33	0.00	100.00
chr21.33104174	chr21	33104174	R	31	0.00	100.00
chr21.33104178	chr21	33104178	R	33	0.00	100.00
chr21.33104189	chr21	33104189	R	32	0.00	100.00
chr21.33104200	chr21	33104200	R	33	0.00	100.00
chr21.33104218	chr21	33104218	R	25	0.00	100.00
chr21.33104222	chr21	33104222	R	32	0.00	100.00
chr21.33104252	chr21	33104252	R	29	0.00	100.00
chr21.33104271	chr21	33104271	R	30	0.00	100.00
chr21.33104284	chr21	33104284	R	32	53.12	46.88
chr21.33104290	chr21	33104290	R	32	0.00	100.00
chr21.33104297	chr21	33104297	R	32	0.00	100.00
chr21.33104302	chr21	33104302	R	32	0.00	100.00
chr21.33104310	chr21	33104310	R	34	2.94	97.06
chr21.33104318	chr21	33104318	R	33	0.00	100.00
chr21.33104320	chr21	33104320	R	33	0.00	100.00
chr21.33104328	chr21	33104328	R	34	47.06	52.94
chr21.33104348	chr21	33104348	R	34	0.00	100.00
chr21.33104479	chr21	33104479	R	15	0.00	100.00
chr21.33104484	chr21	33104484	R	16	68.75	31.25
chr21.33104487	chr21	33104487	R	17	0.00	100.00
chr21.33104489	chr21	33104489	R	17	0.00	100.00
chr21.33104498	chr21	33104498	R	15	0.00	100.00
chr21.33104509	chr21	33104509	R	17	0.00	100.00
chr21.33104514	chr21	33104514	R	18	0.00	100.00
chr21.33104519	chr21	33104519	R	15	0.00	100.00
chr21.33104526	chr21	33104526	R	18	88.89	11.11
chr21.33104529	chr21	33104529	R	16	0.00	100.00
chr21.33104539	chr21	33104539	R	18	0.00	100.00
chr21.33104544	chr21	33104544	R	16	0.00	100.00
chr21.33104546	chr21	33104546	R	18	0.00	100.00
chr21.33104562	chr21	33104562	R	18	0.00	100.00
chr21.33104564	chr21	33104564	R	15	0.00	100.00
chr21.33104624	chr21	33104624	R	10	10.00	90.00
chr21.33104632	chr21	33104632	R	31	0.00	100.00
chr21.33104645	chr21	33104645	R	32	0.00	100.00
chr21.33104647	chr21	33104647	R	35	0.00	100.00
chr21.33104663	chr21	33104663	R	32	6.25	93.75
chr21.33104689	chr21	33104689	R	32	0.00	100.00
chr21.33104693	chr21	33104693	R	35	0.00	100.00
chr21.33104695	chr21	33104695	R	34	0.00	100.00
chr21.33104697	chr21	33104697	R	35	94.29	5.71
chr21.33104702	chr21	33104702	R	34	55.88	44.12
chr21.33104706	chr21	33104706	R	31	0.00	100.00
chr21.33104709	chr21	33104709	R	32	0.00	100.00
chr21.33104711	chr21	33104711	R	34	0.00	100.00
chr21.33104720	chr21	33104720	R	31	0.00	100.00
chr21.33113101	chr21	33113101	F	14	64.29	35.71
chr21.33113157	chr21	33113157	F	14	0.00	100.00
chr21.33113258	chr21	33113258	F	14	0.00	100.00
chr21.33113314	chr21	33113314	F	25	0.00	100.00
chr21.33113381	chr21	33113381	F	25	4.00	96.00
chr21.33113419	chr21	33113419	F	20	80.00	20.00
chr21.33113158	chr21	33113158	R	24	66.67	33.33
chr21.33113198	chr21	33113198	R	12	0.00	100.00
chr21.33113259	chr21	33113259	R	22	0.00	100.00
chr21.33113303	chr21	33113303	R	25	0.00	100.00
chr21.33113382	chr21	33113382	R	26	0.00	100.00
chr21.33113420	chr21	33113420	R	25	0.00	100.00
chr21.33113512	chr21	33113512	R	31	0.00	100.00
chr21.33117392	chr21	33117392	F	35	0.00	100.00
chr21.33117398	chr21	33117398	F	35	0.00	100.00
chr21.33117423	chr21	33117423	F	35	60.00	40.00
chr21.33117436	chr21	33117436	F	59	0.00	100.00
chr21.33117441	chr21	33117441	F	61	0.00	100.00
chr21.33117455	chr21	33117455	F	59	0.00	100.00
chr21.33117466	chr21	33117466	F	61	81.97	18.03
chr21.33117497	chr21	33117497	F	33	0.00	100.00
chr21.33117399	chr21	33117399	R	57	0.00	100.00
chr21.33117424	chr21	33117424	R	56	1.79	98.21
chr21.33117437	chr21	33117437	R	102	62.75	37.25
chr21.33117442	chr21	33117442	R	101	65.35	34.65
chr21.33117456	chr21	33117456	R	108	0.00	100.00
chr21.33117467	chr21	33117467	R	107	78.50	21.50
chr21.33117498	chr21	33117498	R	56	42.86	57.14
chr21.33117527	chr21	33117527	R	57	0.00	100.00
chr21.33122895	chr21	33122895	F	20	60.00	40.00
chr21.33122905	chr21	33122905	F	20	0.00	100.00
chr21.33122927	chr21	33122927	F	18	0.00	100.00
chr21.33122946	chr21	33122946	F	19	0.00	100.00
chr21.33122948	chr21	33122948	F	17	0.00	100.00
chr21.33123034	chr21	33123034	F	19	0.00	100.00
chr21.33122906	chr21	33122906	R	19	0.00	100.00
chr21.33122928	chr21	33122928	R	17	0.00	100.00
chr21.33122947	chr21	33122947	R	19	0.00	100.00
chr21.33122949	chr21	33122949	R	18	0.00	100.00
chr21.33123035	chr21	33123035	R	19	57.89	42.11
chr21.33123067	chr21	33123067	R	19	0.00	100.00
chr21.33128136	chr21	33128136	F	11	0.00	100.00
chr21.33128137	chr21	33128137	R	11	0.00	100.00
chr21.33152975	chr21	33152975	R	63	0.00	100.00
chr21.33153007	chr21	33153007	R	127	70.08	29.92
chr21.33153015	chr21	33153015	R	126	1.59	98.41
chr21.33160280	chr21	33160280	F	36	0.00	100.00
chr21.33160320	chr21	33160320	F	32	0.00	100.00
chr21.33160375	chr21	33160375	F	63	0.00	100.00
chr21.33160321	chr21	33160321	R	57	80.70	19.30
chr21.33160376	chr21	33160376	R	53	0.00	100.00
chr21.33160420	chr21	33160420	R	33	0.00	100.00
chr21.33170719	chr21	33170719	F	19	0.00	100.00
chr21.33170735	chr21	33170735	F	20	80.00	20.00
chr21.33170763	chr21	33170763	F	37	0.00	100.00
chr21.33170793	chr21	33170793	F	37	0.00	100.00
chr21.33170736	chr21	33170736	R	18	0.00	100.00
chr21.33170764	chr21	33170764	R	33	0.00	100.00
chr21.33170794	chr21	33170794	R	32	0.00	100.00
chr21.33170853	chr21	33170853	R	19	0.00	100.00
chr21.33182814	chr21	33182814	F	13	84.62	15.38
chr21.33182989	chr21	33182989	R	18	0.00	100.00
chr21.33184098	chr21	33184098	F	21	0.00	100.00
chr21.33184178	chr21	33184178	F	42	0.00	100.00
chr21.33184187	chr21	33184187	F	31	0.00	100.00
chr21.33184225	chr21	33184225	F	22	63.64	36.36
chr21.33184179	chr21	33184179	R	35	80.00	20.00
chr21.33184188	chr21	33184188	R	34	0.00	100.00
chr21.33184226	chr21	33184226	R	19	78.95	21.05
chr21.33184232	chr21	33184232	R	19	0.00	100.00
chr21.33229899	chr21	33229899	F	14	64.29	35.71
chr21.33229919	chr21	33229919	F	15	0.00	100.00
chr21.33229949	chr21	33229949	F	14	0.00	100.00
chr21.33229892	chr21	33229892	R	10	0.00	100.00
chr21.33229900	chr21	33229900	R	18	0.00	100.00
chr21.33229920	chr21	33229920	R	17	0.00	100.00
chr21.33229950	chr21	33229950	R	15	0.00	100.00
chr21.33229957	chr21	33229957	R	10	0.00	100.00
chr21.33229994	chr21	33229994	R	10	0.00	100.00
chr21.33238481	chr21	33238481	F	28	0.00	100.00
chr21.33238506	chr21	33238506	F	27	0.00	100.00
chr21.33238523	chr21	33238523	F	28	0.00	100.00
chr21.33238542	chr21	33238542	F	27	0.00	100.00
chr21.33238545	chr21	33238545	F	14	0.00	100.00
chr21.33238507	chr21	33238507	R	14	57.14	42.86
chr21.33238524	chr21	33238524	R	15	46.67	53.33
chr21.33238543	chr21	33238543	R	14	0.00	100.00
chr21.33238546	chr21	33238546	R	16	0.00	100.00
chr21.33244921	chr21	33244921	F	36	55.56	44.44
chr21.33244929	chr21	33244929	F	36	55.56	44.44
chr21.33244937	chr21	33244937	F	33	57.58	42.42
chr21.33244983	chr21	33244983	F	17	0.00	100.00
chr21.33245020	chr21	33245020	F	23	39.13	60.87
chr21.33245026	chr21	33245026	F	24	41.67	58.33
chr21.33245033	chr21	33245033	F	23	39.13	60.87
chr21.33245047	chr21	33245047	F	23	39.13	60.87
chr21.33245054	chr21	33245054	F	21	42.86	57.14
chr21.33245076	chr21	33245076	F	23	39.13	60.87
chr21.33245081	chr21	33245081	F	63	0.00	100.00
chr21.33245091	chr21	33245091	F	51	0.00	100.00
chr21.33245111	chr21	33245111	F	47	0.00	100.00
chr21.33245114	chr21	33245114	F	50	0.00	100.00
chr21.33245145	chr21	33245145	F	24	0.00	100.00
chr21.33245187	chr21	33245187	F	93	93.55	6.45
chr21.33245193	chr21	33245193	F	95	95.79	4.21
chr21.33245195	chr21	33245195	F	101	94.06	5.94
chr21.33245197	chr21	33245197	F	97	95.88	4.12
chr21.33245203	chr21	33245203	F	100	94.00	6.00
chr21.33245209	chr21	33245209	F	92	86.96	13.04
chr21.33245211	chr21	33245211	F	102	94.12	5.88
chr21.33245231	chr21	33245231	F	100	94.00	6.00
chr21.33245248	chr21	33245248	F	96	91.67	8.33
chr21.33245257	chr21	33245257	F	96	97.92	2.08
chr21.33245260	chr21	33245260	F	99	84.85	15.15
chr21.33245272	chr21	33245272	F	81	37.04	62.96
chr21.33245291	chr21	33245291	F	39	79.49	20.51
chr21.33245298	chr21	33245298	F	37	81.08	18.92
chr21.33245313	chr21	33245313	F	37	81.08	18.92
chr21.33245315	chr21	33245315	F	38	78.95	21.05
chr21.33245317	chr21	33245317	F	39	79.49	20.51
chr21.33245353	chr21	33245353	F	35	77.14	22.86
chr21.33245360	chr21	33245360	F	33	78.79	21.21
chr21.33245372	chr21	33245372	F	30	73.33	26.67
chr21.33245384	chr21	33245384	F	35	80.00	20.00
chr21.33245387	chr21	33245387	F	34	79.41	20.59
chr21.33245391	chr21	33245391	F	36	77.78	22.22
chr21.33245393	chr21	33245393	F	31	80.65	19.35
chr21.33245397	chr21	33245397	F	34	79.41	20.59
chr21.33245457	chr21	33245457	F	39	79.49	20.51
chr21.33245485	chr21	33245485	F	19	15.79	84.21
chr21.33245488	chr21	33245488	F	19	15.79	84.21
chr21.33245494	chr21	33245494	F	34	17.65	82.35
chr21.33245498	chr21	33245498	F	36	13.89	86.11
chr21.33245505	chr21	33245505	F	37	16.22	83.78
chr21.33245509	chr21	33245509	F	37	13.51	86.49
chr21.33245519	chr21	33245519	F	35	17.14	82.86
chr21.33245523	chr21	33245523	F	34	14.71	85.29
chr21.33245525	chr21	33245525	F	37	16.22	83.78
chr21.33245533	chr21	33245533	F	35	14.29	85.71
chr21.33245544	chr21	33245544	F	33	12.12	87.88
chr21.33245548	chr21	33245548	F	35	17.14	82.86
chr21.33245557	chr21	33245557	F	36	80.56	19.44
chr21.33245560	chr21	33245560	F	36	75.00	25.00
chr21.33245563	chr21	33245563	F	33	18.18	81.82
chr21.33245566	chr21	33245566	F	36	13.89	86.11
chr21.33245571	chr21	33245571	F	36	16.67	83.33
chr21.33245580	chr21	33245580	F	28	17.86	82.14
chr21.33245636	chr21	33245636	F	28	46.43	53.57
chr21.33245641	chr21	33245641	F	32	43.75	56.25
chr21.33245643	chr21	33245643	F	31	25.81	74.19
chr21.33245653	chr21	33245653	F	29	62.07	37.93
chr21.33245655	chr21	33245655	F	32	43.75	56.25
chr21.33245657	chr21	33245657	F	32	43.75	56.25
chr21.33245661	chr21	33245661	F	31	45.16	54.84
chr21.33245670	chr21	33245670	F	31	87.10	12.90
chr21.33245692	chr21	33245692	F	30	43.33	56.67
chr21.33245699	chr21	33245699	F	16	0.00	100.00
chr21.33245731	chr21	33245731	F	33	48.48	51.52
chr21.33245735	chr21	33245735	F	33	45.45	54.55
chr21.33245763	chr21	33245763	F	33	48.48	51.52
chr21.33245772	chr21	33245772	F	60	18.33	81.67
chr21.33245778	chr21	33245778	F	44	20.45	79.55
chr21.33245780	chr21	33245780	F	43	27.91	72.09
chr21.33245795	chr21	33245795	F	42	23.81	76.19
chr21.33245807	chr21	33245807	F	45	24.44	75.56
chr21.33245809	chr21	33245809	F	41	26.83	73.17
chr21.33245814	chr21	33245814	F	43	25.58	74.42
chr21.33245821	chr21	33245821	F	44	25.00	75.00
chr21.33245824	chr21	33245824	F	42	28.57	71.43
chr21.33245826	chr21	33245826	F	45	24.44	75.56
chr21.33245833	chr21	33245833	F	45	26.67	73.33
chr21.33245839	chr21	33245839	F	42	23.81	76.19
chr21.33245841	chr21	33245841	F	42	26.19	73.81
chr21.33245844	chr21	33245844	F	45	22.22	77.78
chr21.33245850	chr21	33245850	F	67	70.15	29.85
chr21.33245863	chr21	33245863	F	51	66.67	33.33
chr21.33245875	chr21	33245875	F	50	96.00	4.00
chr21.33245892	chr21	33245892	F	51	96.08	3.92
chr21.33245895	chr21	33245895	F	51	96.08	3.92
chr21.33245898	chr21	33245898	F	49	100.00	0.00
chr21.33245908	chr21	33245908	F	119	57.98	42.02
chr21.33245917	chr21	33245917	F	99	69.70	30.30
chr21.33245942	chr21	33245942	F	96	68.75	31.25
chr21.33245946	chr21	33245946	F	99	69.70	30.30
chr21.33245948	chr21	33245948	F	96	70.83	29.17
chr21.33245955	chr21	33245955	F	100	70.00	30.00
chr21.33245966	chr21	33245966	F	98	71.43	28.57
chr21.33245968	chr21	33245968	F	101	70.30	29.70
chr21.33245970	chr21	33245970	F	98	71.43	28.57
chr21.33245975	chr21	33245975	F	98	72.45	27.55
chr21.33245977	chr21	33245977	F	98	71.43	28.57
chr21.33245980	chr21	33245980	F	98	72.45	27.55
chr21.33245984	chr21	33245984	F	96	0.00	100.00
chr21.33245986	chr21	33245986	F	97	71.13	28.87
chr21.33245992	chr21	33245992	F	46	2.17	97.83
chr21.33246025	chr21	33246025	F	47	93.62	6.38
chr21.33246028	chr21	33246028	F	47	93.62	6.38
chr21.33246031	chr21	33246031	F	47	93.62	6.38
chr21.33246041	chr21	33246041	F	47	78.72	21.28
chr21.33246044	chr21	33246044	F	47	93.62	6.38
chr21.33246047	chr21	33246047	F	46	93.48	6.52
chr21.33246050	chr21	33246050	F	45	93.33	6.67
chr21.33246052	chr21	33246052	F	45	93.33	6.67
chr21.33246059	chr21	33246059	F	46	95.65	4.35
chr21.33246061	chr21	33246061	F	47	68.09	31.91
chr21.33246071	chr21	33246071	F	44	40.91	59.09
chr21.33246073	chr21	33246073	F	46	93.48	6.52
chr21.33246076	chr21	33246076	F	45	100.00	0.00
chr21.33246083	chr21	33246083	F	43	93.02	6.98
chr21.33246113	chr21	33246113	F	43	100.00	0.00
chr21.33246116	chr21	33246116	F	43	93.02	6.98
chr21.33246123	chr21	33246123	F	11	100.00	0.00
chr21.33246156	chr21	33246156	F	41	90.24	9.76
chr21.33246158	chr21	33246158	F	43	93.02	6.98
chr21.33246176	chr21	33246176	F	41	92.68	7.32
chr21.33246194	chr21	33246194	F	42	7.14	92.86
chr21.33246216	chr21	33246216	F	47	93.62	6.38
chr21.33246218	chr21	33246218	F	46	93.48	6.52
chr21.33246230	chr21	33246230	F	45	95.56	4.44
chr21.33246259	chr21	33246259	F	49	87.76	12.24
chr21.33246263	chr21	33246263	F	53	30.19	69.81
chr21.33246266	chr21	33246266	F	52	30.77	69.23
chr21.33246287	chr21	33246287	F	53	33.96	66.04
chr21.33246294	chr21	33246294	F	51	84.31	15.69
chr21.33246297	chr21	33246297	F	50	30.00	70.00
chr21.33246309	chr21	33246309	F	54	31.48	68.52
chr21.33246311	chr21	33246311	F	55	30.91	69.09
chr21.33246348	chr21	33246348	F	24	0.00	100.00
chr21.33246374	chr21	33246374	F	77	94.81	5.19
chr21.33246396	chr21	33246396	F	76	76.32	23.68
chr21.33246398	chr21	33246398	F	73	94.52	5.48
chr21.33246400	chr21	33246400	F	70	95.71	4.29
chr21.33246412	chr21	33246412	F	75	94.67	5.33
chr21.33246424	chr21	33246424	F	77	96.10	3.90
chr21.33246430	chr21	33246430	F	76	96.05	3.95
chr21.33246437	chr21	33246437	F	78	0.00	100.00
chr21.33246442	chr21	33246442	F	77	81.82	18.18
chr21.33246449	chr21	33246449	F	37	0.00	100.00
chr21.33246485	chr21	33246485	F	64	45.31	54.69
chr21.33246492	chr21	33246492	F	69	49.28	50.72
chr21.33246497	chr21	33246497	F	69	44.93	55.07
chr21.33246499	chr21	33246499	F	71	49.30	50.70
chr21.33246501	chr21	33246501	F	72	47.22	52.78
chr21.33246505	chr21	33246505	F	74	77.03	22.97
chr21.33246514	chr21	33246514	F	73	47.95	52.05
chr21.33246524	chr21	33246524	F	69	44.93	55.07
chr21.33246527	chr21	33246527	F	72	47.22	52.78
chr21.33246534	chr21	33246534	F	70	31.43	68.57
chr21.33246543	chr21	33246543	F	72	45.83	54.17
chr21.33246545	chr21	33246545	F	69	49.28	50.72
chr21.33246552	chr21	33246552	F	71	45.07	54.93
chr21.33246580	chr21	33246580	F	28	0.00	100.00
chr21.33244922	chr21	33244922	R	14	0.00	100.00
chr21.33244930	chr21	33244930	R	31	67.74	32.26
chr21.33244938	chr21	33244938	R	32	68.75	31.25
chr21.33244984	chr21	33244984	R	30	66.67	33.33
chr21.33245027	chr21	33245027	R	14	57.14	42.86
chr21.33245034	chr21	33245034	R	14	57.14	42.86
chr21.33245048	chr21	33245048	R	14	28.57	71.43
chr21.33245055	chr21	33245055	R	14	57.14	42.86
chr21.33245077	chr21	33245077	R	14	57.14	42.86
chr21.33245082	chr21	33245082	R	36	19.44	80.56
chr21.33245092	chr21	33245092	R	47	8.51	91.49
chr21.33245112	chr21	33245112	R	47	6.38	93.62
chr21.33245115	chr21	33245115	R	45	62.22	37.78
chr21.33245146	chr21	33245146	R	48	8.33	91.67
chr21.33245188	chr21	33245188	R	46	0.00	100.00
chr21.33245194	chr21	33245194	R	106	98.11	1.89
chr21.33245196	chr21	33245196	R	103	96.12	3.88
chr21.33245198	chr21	33245198	R	104	92.31	7.69
chr21.33245204	chr21	33245204	R	101	97.03	2.97
chr21.33245210	chr21	33245210	R	104	96.15	3.85
chr21.33245212	chr21	33245212	R	111	96.40	3.60
chr21.33245232	chr21	33245232	R	104	96.15	3.85
chr21.33245249	chr21	33245249	R	107	96.26	3.74
chr21.33245258	chr21	33245258	R	105	97.14	2.86
chr21.33245261	chr21	33245261	R	100	96.00	4.00
chr21.33245273	chr21	33245273	R	105	97.14	2.86
chr21.33245292	chr21	33245292	R	45	82.22	17.78
chr21.33245299	chr21	33245299	R	45	75.56	24.44
chr21.33245314	chr21	33245314	R	47	76.60	23.40
chr21.33245316	chr21	33245316	R	46	80.43	19.57
chr21.33245318	chr21	33245318	R	43	79.07	20.93
chr21.33245354	chr21	33245354	R	41	92.68	7.32
chr21.33245361	chr21	33245361	R	43	79.07	20.93
chr21.33245373	chr21	33245373	R	43	79.07	20.93
chr21.33245385	chr21	33245385	R	43	81.40	18.60
chr21.33245388	chr21	33245388	R	46	82.61	17.39
chr21.33245392	chr21	33245392	R	43	67.44	32.56
chr21.33245394	chr21	33245394	R	40	82.50	17.50
chr21.33245398	chr21	33245398	R	44	70.45	29.55
chr21.33245458	chr21	33245458	R	46	80.43	19.57
chr21.33245461	chr21	33245461	R	47	80.85	19.15
chr21.33245489	chr21	33245489	R	22	18.18	81.82
chr21.33245495	chr21	33245495	R	39	17.95	82.05
chr21.33245499	chr21	33245499	R	40	20.00	80.00
chr21.33245506	chr21	33245506	R	37	16.22	83.78
chr21.33245510	chr21	33245510	R	45	17.78	82.22
chr21.33245520	chr21	33245520	R	44	18.18	81.82
chr21.33245524	chr21	33245524	R	40	15.00	85.00
chr21.33245526	chr21	33245526	R	44	61.36	38.64
chr21.33245534	chr21	33245534	R	42	0.00	100.00
chr21.33245545	chr21	33245545	R	41	17.07	82.93
chr21.33245549	chr21	33245549	R	42	16.67	83.33
chr21.33245558	chr21	33245558	R	45	15.56	84.44
chr21.33245561	chr21	33245561	R	45	17.78	82.22
chr21.33245564	chr21	33245564	R	44	18.18	81.82
chr21.33245567	chr21	33245567	R	43	18.60	81.40
chr21.33245572	chr21	33245572	R	41	75.61	24.39
chr21.33245581	chr21	33245581	R	36	19.44	80.56
chr21.33245591	chr21	33245591	R	23	17.39	82.61
chr21.33245637	chr21	33245637	R	21	0.00	100.00
chr21.33245642	chr21	33245642	R	43	41.86	58.14
chr21.33245644	chr21	33245644	R	46	39.13	60.87
chr21.33245654	chr21	33245654	R	46	39.13	60.87
chr21.33245656	chr21	33245656	R	44	36.36	63.64
chr21.33245658	chr21	33245658	R	45	40.00	60.00
chr21.33245662	chr21	33245662	R	42	0.00	100.00
chr21.33245671	chr21	33245671	R	43	37.21	62.79
chr21.33245693	chr21	33245693	R	45	40.00	60.00
chr21.33245700	chr21	33245700	R	39	0.00	100.00
chr21.33245732	chr21	33245732	R	18	0.00	100.00
chr21.33245736	chr21	33245736	R	39	53.85	46.15
chr21.33245764	chr21	33245764	R	39	53.85	46.15
chr21.33245773	chr21	33245773	R	63	34.92	65.08
chr21.33245779	chr21	33245779	R	48	0.00	100.00
chr21.33245781	chr21	33245781	R	51	23.53	76.47
chr21.33245796	chr21	33245796	R	49	24.49	75.51
chr21.33245808	chr21	33245808	R	49	22.45	77.55
chr21.33245810	chr21	33245810	R	51	0.00	100.00
chr21.33245815	chr21	33245815	R	49	24.49	75.51
chr21.33245822	chr21	33245822	R	48	18.75	81.25
chr21.33245825	chr21	33245825	R	50	24.00	76.00
chr21.33245827	chr21	33245827	R	50	22.00	78.00
chr21.33245834	chr21	33245834	R	46	23.91	76.09
chr21.33245840	chr21	33245840	R	46	69.57	30.43
chr21.33245842	chr21	33245842	R	49	20.41	79.59
chr21.33245845	chr21	33245845	R	49	22.45	77.55
chr21.33245851	chr21	33245851	R	75	0.00	100.00
chr21.33245864	chr21	33245864	R	57	91.23	8.77
chr21.33245876	chr21	33245876	R	55	89.09	10.91
chr21.33245893	chr21	33245893	R	55	90.91	9.09
chr21.33245896	chr21	33245896	R	56	89.29	10.71
chr21.33245899	chr21	33245899	R	54	85.19	14.81
chr21.33245909	chr21	33245909	R	100	47.00	53.00
chr21.33245918	chr21	33245918	R	103	68.93	31.07
chr21.33245943	chr21	33245943	R	106	72.64	27.36
chr21.33245947	chr21	33245947	R	105	71.43	28.57
chr21.33245949	chr21	33245949	R	105	71.43	28.57
chr21.33245956	chr21	33245956	R	106	70.75	29.25
chr21.33245967	chr21	33245967	R	102	49.02	50.98
chr21.33245969	chr21	33245969	R	105	70.48	29.52
chr21.33245971	chr21	33245971	R	105	70.48	29.52
chr21.33245976	chr21	33245976	R	105	73.33	26.67
chr21.33245978	chr21	33245978	R	108	71.30	28.70
chr21.33245981	chr21	33245981	R	104	71.15	28.85
chr21.33245985	chr21	33245985	R	105	67.62	32.38
chr21.33245987	chr21	33245987	R	106	71.70	28.30
chr21.33245993	chr21	33245993	R	104	70.19	29.81
chr21.33246029	chr21	33246029	R	34	94.12	5.88
chr21.33246032	chr21	33246032	R	35	91.43	8.57
chr21.33246042	chr21	33246042	R	37	91.89	8.11
chr21.33246045	chr21	33246045	R	37	94.59	5.41
chr21.33246048	chr21	33246048	R	35	94.29	5.71
chr21.33246051	chr21	33246051	R	37	91.89	8.11
chr21.33246053	chr21	33246053	R	35	91.43	8.57
chr21.33246060	chr21	33246060	R	35	94.29	5.71
