chrBase	chr	base	strand	coverage	freqC	freqT
chr21.27945524	chr21	27945524	R	16	0.00	100.00
chr21.27959216	chr21	27959216	F	23	86.96	13.04
chr21.27959306	chr21	27959306	F	42	71.43	28.57
chr21.27959307	chr21	27959307	R	21	33.33	66.67
chr21.27959351	chr21	27959351	R	12	66.67	33.33
chr21.27999446	chr21	27999446	F	30	80.00	20.00
chr21.27999519	chr21	27999519	F	54	72.22	27.78
chr21.27999526	chr21	27999526	F	55	0.00	100.00
chr21.27999530	chr21	27999530	F	57	77.19	22.81
chr21.27999573	chr21	27999573	F	30	0.00	100.00
chr21.27999520	chr21	27999520	R	62	48.39	51.61
chr21.27999527	chr21	27999527	R	60	68.33	31.67
chr21.27999531	chr21	27999531	R	60	63.33	36.67
chr21.27999574	chr21	27999574	R	33	51.52	48.48
chr21.27999580	chr21	27999580	R	33	75.76	24.24
chr21.28081979	chr21	28081979	F	26	61.54	38.46
chr21.28082021	chr21	28082021	F	27	70.37	29.63
chr21.28082031	chr21	28082031	F	14	0.00	100.00
chr21.28082022	chr21	28082022	R	18	77.78	22.22
chr21.28082032	chr21	28082032	R	17	58.82	41.18
chr21.28105190	chr21	28105190	F	18	66.67	33.33
chr21.28105193	chr21	28105193	F	15	73.33	26.67
chr21.28105209	chr21	28105209	F	15	73.33	26.67
chr21.28105191	chr21	28105191	R	17	0.00	100.00
chr21.28105194	chr21	28105194	R	34	85.29	14.71
chr21.28105210	chr21	28105210	R	36	69.44	30.56
chr21.28105279	chr21	28105279	R	32	56.25	43.75
chr21.28142880	chr21	28142880	F	21	0.00	100.00
chr21.28142884	chr21	28142884	F	21	71.43	28.57
chr21.28142886	chr21	28142886	F	21	61.90	38.10
chr21.28142890	chr21	28142890	F	21	90.48	9.52
chr21.28142896	chr21	28142896	F	21	38.10	61.90
chr21.28142924	chr21	28142924	F	37	59.46	40.54
chr21.28142933	chr21	28142933	F	39	0.00	100.00
chr21.28142940	chr21	28142940	F	38	63.16	36.84
chr21.28142954	chr21	28142954	F	34	44.12	55.88
chr21.28142974	chr21	28142974	F	36	52.78	47.22
chr21.28142985	chr21	28142985	F	20	70.00	30.00
chr21.28142885	chr21	28142885	R	15	66.67	33.33
chr21.28142887	chr21	28142887	R	12	83.33	16.67
chr21.28142891	chr21	28142891	R	13	46.15	53.85
chr21.28142897	chr21	28142897	R	15	46.67	53.33
chr21.28142925	chr21	28142925	R	25	64.00	36.00
chr21.28142934	chr21	28142934	R	26	65.38	34.62
chr21.28142941	chr21	28142941	R	25	100.00	0.00
chr21.28142955	chr21	28142955	R	23	47.83	52.17
chr21.28142975	chr21	28142975	R	26	80.77	19.23
chr21.28142986	chr21	28142986	R	15	53.33	46.67
chr21.28143015	chr21	28143015	R	15	80.00	20.00
chr21.28197022	chr21	28197022	F	10	30.00	70.00
chr21.28197062	chr21	28197062	F	10	90.00	10.00
chr21.28197071	chr21	28197071	F	10	80.00	20.00
chr21.28197154	chr21	28197154	F	10	70.00	30.00
chr21.28197197	chr21	28197197	F	10	90.00	10.00
chr21.28197221	chr21	28197221	F	10	50.00	50.00
chr21.28197023	chr21	28197023	R	12	66.67	33.33
chr21.28197035	chr21	28197035	R	12	0.00	100.00
chr21.28197063	chr21	28197063	R	11	45.45	54.55
chr21.28197068	chr21	28197068	R	10	80.00	20.00
chr21.28197072	chr21	28197072	R	12	66.67	33.33
chr21.28197079	chr21	28197079	R	11	63.64	36.36
chr21.28197155	chr21	28197155	R	12	75.00	25.00
chr21.28197166	chr21	28197166	R	12	58.33	41.67
chr21.28197198	chr21	28197198	R	11	63.64	36.36
chr21.28197222	chr21	28197222	R	11	54.55	45.45
chr21.28197230	chr21	28197230	R	12	25.00	75.00
chr21.28212723	chr21	28212723	F	25	76.00	24.00
chr21.28212759	chr21	28212759	F	25	76.00	24.00
chr21.28212803	chr21	28212803	F	14	0.00	100.00
chr21.28212724	chr21	28212724	R	19	0.00	100.00
chr21.28212760	chr21	28212760	R	38	65.79	34.21
chr21.28212804	chr21	28212804	R	35	80.00	20.00
chr21.28214701	chr21	28214701	F	48	56.25	43.75
chr21.28214746	chr21	28214746	F	50	42.00	58.00
chr21.28214778	chr21	28214778	F	22	0.00	100.00
chr21.28214702	chr21	28214702	R	19	0.00	100.00
chr21.28214747	chr21	28214747	R	43	86.05	13.95
chr21.28214779	chr21	28214779	R	43	46.51	53.49
chr21.28215532	chr21	28215532	F	31	70.97	29.03
chr21.28215591	chr21	28215591	F	56	0.00	100.00
chr21.28215592	chr21	28215592	R	62	59.68	40.32
chr21.28215649	chr21	28215649	R	35	0.00	100.00
chr21.28216572	chr21	28216572	F	11	0.00	100.00
chr21.28216581	chr21	28216581	F	12	0.00	100.00
chr21.28216584	chr21	28216584	F	12	0.00	100.00
chr21.28216601	chr21	28216601	F	11	0.00	100.00
chr21.28216607	chr21	28216607	F	11	0.00	100.00
chr21.28216622	chr21	28216622	F	10	0.00	100.00
chr21.28216628	chr21	28216628	F	11	0.00	100.00
chr21.28216634	chr21	28216634	F	10	0.00	100.00
chr21.28216641	chr21	28216641	F	12	0.00	100.00
chr21.28216653	chr21	28216653	F	11	0.00	100.00
chr21.28216657	chr21	28216657	F	13	0.00	100.00
chr21.28216740	chr21	28216740	F	45	0.00	100.00
chr21.28216743	chr21	28216743	F	40	0.00	100.00
chr21.28216760	chr21	28216760	F	40	0.00	100.00
chr21.28216763	chr21	28216763	F	40	0.00	100.00
chr21.28216769	chr21	28216769	F	40	62.50	37.50
chr21.28216774	chr21	28216774	F	40	0.00	100.00
chr21.28216778	chr21	28216778	F	39	0.00	100.00
chr21.28216784	chr21	28216784	F	40	0.00	100.00
chr21.28216787	chr21	28216787	F	40	2.50	97.50
chr21.28216794	chr21	28216794	F	37	0.00	100.00
chr21.28216809	chr21	28216809	F	70	92.86	7.14
chr21.28216832	chr21	28216832	F	74	0.00	100.00
chr21.28216835	chr21	28216835	F	65	0.00	100.00
chr21.28216837	chr21	28216837	F	61	0.00	100.00
chr21.28216841	chr21	28216841	F	36	0.00	100.00
chr21.28216847	chr21	28216847	F	35	0.00	100.00
chr21.28216862	chr21	28216862	F	40	0.00	100.00
chr21.28216869	chr21	28216869	F	37	0.00	100.00
chr21.28216880	chr21	28216880	F	41	0.00	100.00
chr21.28216889	chr21	28216889	F	39	2.56	97.44
chr21.28217085	chr21	28217085	F	11	0.00	100.00
chr21.28217102	chr21	28217102	F	20	0.00	100.00
chr21.28217111	chr21	28217111	F	20	70.00	30.00
chr21.28217119	chr21	28217119	F	21	80.95	19.05
chr21.28217123	chr21	28217123	F	20	0.00	100.00
chr21.28217129	chr21	28217129	F	18	0.00	100.00
chr21.28217133	chr21	28217133	F	20	0.00	100.00
chr21.28217138	chr21	28217138	F	21	0.00	100.00
chr21.28217148	chr21	28217148	F	20	0.00	100.00
chr21.28217151	chr21	28217151	F	20	80.00	20.00
chr21.28217153	chr21	28217153	F	21	0.00	100.00
chr21.28217156	chr21	28217156	F	21	9.52	90.48
chr21.28217169	chr21	28217169	F	22	0.00	100.00
chr21.28217191	chr21	28217191	F	11	0.00	100.00
chr21.28217199	chr21	28217199	F	12	0.00	100.00
chr21.28217206	chr21	28217206	F	12	0.00	100.00
chr21.28217211	chr21	28217211	F	12	0.00	100.00
chr21.28217213	chr21	28217213	F	12	0.00	100.00
chr21.28217225	chr21	28217225	F	12	0.00	100.00
chr21.28217239	chr21	28217239	F	12	0.00	100.00
chr21.28217246	chr21	28217246	F	12	41.67	58.33
chr21.28217255	chr21	28217255	F	11	0.00	100.00
chr21.28217266	chr21	28217266	F	12	0.00	100.00
chr21.28217292	chr21	28217292	F	10	0.00	100.00
chr21.28217334	chr21	28217334	F	10	0.00	100.00
chr21.28217350	chr21	28217350	F	11	0.00	100.00
chr21.28217394	chr21	28217394	F	11	0.00	100.00
chr21.28217405	chr21	28217405	F	11	0.00	100.00
chr21.28217407	chr21	28217407	F	11	0.00	100.00
chr21.28217467	chr21	28217467	F	16	87.50	12.50
chr21.28217470	chr21	28217470	F	16	0.00	100.00
chr21.28217472	chr21	28217472	F	27	0.00	100.00
chr21.28217474	chr21	28217474	F	28	0.00	100.00
chr21.28217493	chr21	28217493	F	32	0.00	100.00
chr21.28217521	chr21	28217521	F	32	0.00	100.00
chr21.28217553	chr21	28217553	F	30	0.00	100.00
chr21.28217563	chr21	28217563	F	26	3.85	96.15
chr21.28217569	chr21	28217569	F	36	0.00	100.00
chr21.28217583	chr21	28217583	F	67	0.00	100.00
chr21.28217585	chr21	28217585	F	73	0.00	100.00
chr21.28217602	chr21	28217602	F	71	0.00	100.00
chr21.28217612	chr21	28217612	F	68	0.00	100.00
chr21.28217619	chr21	28217619	F	72	0.00	100.00
chr21.28217630	chr21	28217630	F	68	2.94	97.06
chr21.28217666	chr21	28217666	F	66	0.00	100.00
chr21.28217670	chr21	28217670	F	30	0.00	100.00
chr21.28217676	chr21	28217676	F	30	0.00	100.00
chr21.28217706	chr21	28217706	F	30	0.00	100.00
chr21.28217712	chr21	28217712	F	32	0.00	100.00
chr21.28217722	chr21	28217722	F	31	0.00	100.00
chr21.28217735	chr21	28217735	F	30	0.00	100.00
chr21.28217743	chr21	28217743	F	16	0.00	100.00
chr21.28217747	chr21	28217747	F	16	50.00	50.00
chr21.28217824	chr21	28217824	F	17	0.00	100.00
chr21.28217827	chr21	28217827	F	17	0.00	100.00
chr21.28216744	chr21	28216744	R	43	0.00	100.00
chr21.28216761	chr21	28216761	R	43	0.00	100.00
chr21.28216764	chr21	28216764	R	40	0.00	100.00
chr21.28216770	chr21	28216770	R	41	34.15	65.85
chr21.28216775	chr21	28216775	R	39	0.00	100.00
chr21.28216779	chr21	28216779	R	40	0.00	100.00
chr21.28216785	chr21	28216785	R	40	0.00	100.00
chr21.28216788	chr21	28216788	R	40	0.00	100.00
chr21.28216795	chr21	28216795	R	38	0.00	100.00
chr21.28216810	chr21	28216810	R	79	0.00	100.00
chr21.28216833	chr21	28216833	R	73	0.00	100.00
chr21.28216836	chr21	28216836	R	74	0.00	100.00
chr21.28216838	chr21	28216838	R	66	69.70	30.30
chr21.28216842	chr21	28216842	R	41	0.00	100.00
chr21.28216848	chr21	28216848	R	41	0.00	100.00
chr21.28216863	chr21	28216863	R	42	0.00	100.00
chr21.28216870	chr21	28216870	R	43	0.00	100.00
chr21.28216881	chr21	28216881	R	43	0.00	100.00
chr21.28216890	chr21	28216890	R	44	56.82	43.18
chr21.28216896	chr21	28216896	R	43	0.00	100.00
chr21.28217207	chr21	28217207	R	10	10.00	90.00
chr21.28217240	chr21	28217240	R	10	0.00	100.00
chr21.28217247	chr21	28217247	R	10	0.00	100.00
chr21.28217330	chr21	28217330	R	10	0.00	100.00
chr21.28217335	chr21	28217335	R	10	0.00	100.00
chr21.28217406	chr21	28217406	R	10	0.00	100.00
chr21.28217408	chr21	28217408	R	10	0.00	100.00
chr21.28217416	chr21	28217416	R	10	0.00	100.00
chr21.28217471	chr21	28217471	R	43	0.00	100.00
chr21.28217473	chr21	28217473	R	38	0.00	100.00
chr21.28217475	chr21	28217475	R	40	0.00	100.00
chr21.28217494	chr21	28217494	R	42	0.00	100.00
chr21.28217522	chr21	28217522	R	41	0.00	100.00
chr21.28217554	chr21	28217554	R	41	0.00	100.00
chr21.28217564	chr21	28217564	R	37	0.00	100.00
chr21.28217570	chr21	28217570	R	21	0.00	100.00
chr21.28217584	chr21	28217584	R	68	0.00	100.00
chr21.28217586	chr21	28217586	R	71	0.00	100.00
chr21.28217603	chr21	28217603	R	67	0.00	100.00
chr21.28217613	chr21	28217613	R	63	0.00	100.00
chr21.28217620	chr21	28217620	R	70	0.00	100.00
chr21.28217631	chr21	28217631	R	70	0.00	100.00
chr21.28217667	chr21	28217667	R	61	0.00	100.00
chr21.28217671	chr21	28217671	R	50	0.00	100.00
chr21.28217677	chr21	28217677	R	29	0.00	100.00
chr21.28217707	chr21	28217707	R	29	0.00	100.00
chr21.28217713	chr21	28217713	R	28	0.00	100.00
chr21.28217723	chr21	28217723	R	30	0.00	100.00
chr21.28217736	chr21	28217736	R	30	0.00	100.00
chr21.28217744	chr21	28217744	R	17	0.00	100.00
chr21.28217748	chr21	28217748	R	16	0.00	100.00
chr21.28217825	chr21	28217825	R	18	0.00	100.00
chr21.28217828	chr21	28217828	R	18	0.00	100.00
chr21.28217834	chr21	28217834	R	17	0.00	100.00
chr21.28218671	chr21	28218671	F	36	0.00	100.00
chr21.28218684	chr21	28218684	F	37	75.68	24.32
chr21.28218688	chr21	28218688	F	39	0.00	100.00
chr21.28218704	chr21	28218704	F	37	59.46	40.54
chr21.28218729	chr21	28218729	F	39	0.00	100.00
chr21.28218741	chr21	28218741	F	18	0.00	100.00
chr21.28218672	chr21	28218672	R	17	0.00	100.00
chr21.28218685	chr21	28218685	R	37	62.16	37.84
chr21.28218689	chr21	28218689	R	37	0.00	100.00
chr21.28218705	chr21	28218705	R	37	0.00	100.00
chr21.28218730	chr21	28218730	R	34	0.00	100.00
chr21.28218742	chr21	28218742	R	36	0.00	100.00
chr21.28218949	chr21	28218949	F	10	0.00	100.00
chr21.28218996	chr21	28218996	F	10	0.00	100.00
chr21.28219008	chr21	28219008	F	10	0.00	100.00
chr21.28219016	chr21	28219016	F	10	60.00	40.00
chr21.28219027	chr21	28219027	F	10	0.00	100.00
chr21.28219031	chr21	28219031	F	24	0.00	100.00
chr21.28219072	chr21	28219072	F	40	0.00	100.00
chr21.28219118	chr21	28219118	F	36	0.00	100.00
chr21.28219140	chr21	28219140	F	20	0.00	100.00
chr21.28218954	chr21	28218954	R	10	0.00	100.00
chr21.28218960	chr21	28218960	R	10	0.00	100.00
chr21.28218975	chr21	28218975	R	12	0.00	100.00
chr21.28218977	chr21	28218977	R	12	0.00	100.00
chr21.28218979	chr21	28218979	R	12	0.00	100.00
chr21.28218985	chr21	28218985	R	12	0.00	100.00
chr21.28218987	chr21	28218987	R	12	0.00	100.00
chr21.28218997	chr21	28218997	R	10	30.00	70.00
chr21.28219009	chr21	28219009	R	11	63.64	36.36
chr21.28219017	chr21	28219017	R	11	100.00	0.00
chr21.28219028	chr21	28219028	R	12	83.33	16.67
chr21.28219032	chr21	28219032	R	11	0.00	100.00
chr21.28219073	chr21	28219073	R	38	81.58	18.42
chr21.28219119	chr21	28219119	R	37	0.00	100.00
chr21.28219141	chr21	28219141	R	21	71.43	28.57
chr21.28219166	chr21	28219166	R	20	0.00	100.00
chr21.28228445	chr21	28228445	F	18	0.00	100.00
chr21.28228539	chr21	28228539	F	28	39.29	60.71
chr21.28228540	chr21	28228540	R	26	0.00	100.00
chr21.28228610	chr21	28228610	R	14	78.57	21.43
chr21.28306946	chr21	28306946	F	19	0.00	100.00
chr21.28306955	chr21	28306955	F	19	0.00	100.00
chr21.28306970	chr21	28306970	F	19	36.84	63.16
chr21.28307000	chr21	28307000	F	18	77.78	22.22
chr21.28307024	chr21	28307024	F	19	73.68	26.32
chr21.28307094	chr21	28307094	F	17	64.71	35.29
chr21.28307118	chr21	28307118	F	16	0.00	100.00
chr21.28306956	chr21	28306956	R	23	52.17	47.83
chr21.28306971	chr21	28306971	R	23	0.00	100.00
chr21.28307001	chr21	28307001	R	21	0.00	100.00
chr21.28307025	chr21	28307025	R	21	0.00	100.00
chr21.28307095	chr21	28307095	R	22	68.18	31.82
chr21.28307119	chr21	28307119	R	23	0.00	100.00
chr21.28307152	chr21	28307152	R	24	0.00	100.00
chr21.28319845	chr21	28319845	F	16	0.00	100.00
chr21.28319897	chr21	28319897	F	28	42.86	57.14
chr21.28319898	chr21	28319898	R	37	0.00	100.00
chr21.28319963	chr21	28319963	R	20	0.00	100.00
chr21.28337871	chr21	28337871	F	10	20.00	80.00
chr21.28337880	chr21	28337880	F	10	0.00	100.00
chr21.28337882	chr21	28337882	F	10	100.00	0.00
chr21.28337917	chr21	28337917	F	14	0.00	100.00
chr21.28337929	chr21	28337929	F	11	81.82	18.18
chr21.28337932	chr21	28337932	F	11	0.00	100.00
chr21.28337935	chr21	28337935	F	11	0.00	100.00
chr21.28337938	chr21	28337938	F	10	0.00	100.00
chr21.28337941	chr21	28337941	F	11	36.36	63.64
chr21.28337949	chr21	28337949	F	21	66.67	33.33
chr21.28337955	chr21	28337955	F	14	0.00	100.00
chr21.28337972	chr21	28337972	F	20	0.00	100.00
chr21.28337976	chr21	28337976	F	20	0.00	100.00
chr21.28337984	chr21	28337984	F	21	80.95	19.05
chr21.28338003	chr21	28338003	F	21	0.00	100.00
chr21.28338017	chr21	28338017	F	10	0.00	100.00
chr21.28338019	chr21	28338019	F	11	0.00	100.00
chr21.28338023	chr21	28338023	F	11	0.00	100.00
chr21.28338027	chr21	28338027	F	10	0.00	100.00
chr21.28338039	chr21	28338039	F	10	90.00	10.00
chr21.28337870	chr21	28337870	R	16	0.00	100.00
chr21.28337872	chr21	28337872	R	15	0.00	100.00
chr21.28337881	chr21	28337881	R	13	84.62	15.38
chr21.28337883	chr21	28337883	R	15	0.00	100.00
chr21.28337912	chr21	28337912	R	15	73.33	26.67
chr21.28337918	chr21	28337918	R	14	0.00	100.00
chr21.28337977	chr21	28337977	R	10	80.00	20.00
chr21.28337985	chr21	28337985	R	10	0.00	100.00
chr21.28338331	chr21	28338331	F	31	0.00	100.00
chr21.28338337	chr21	28338337	F	31	0.00	100.00
chr21.28338345	chr21	28338345	F	35	80.00	20.00
chr21.28338351	chr21	28338351	F	31	64.52	35.48
chr21.28338356	chr21	28338356	F	35	0.00	100.00
chr21.28338365	chr21	28338365	F	32	0.00	100.00
chr21.28338371	chr21	28338371	F	33	0.00	100.00
chr21.28338390	chr21	28338390	F	33	0.00	100.00
chr21.28338400	chr21	28338400	F	34	0.00	100.00
chr21.28338424	chr21	28338424	F	37	0.00	100.00
chr21.28338428	chr21	28338428	F	24	0.00	100.00
chr21.28338432	chr21	28338432	F	24	0.00	100.00
chr21.28338434	chr21	28338434	F	23	47.83	52.17
chr21.28338440	chr21	28338440	F	24	0.00	100.00
chr21.28338458	chr21	28338458	F	24	0.00	100.00
chr21.28338461	chr21	28338461	F	24	0.00	100.00
chr21.28338464	chr21	28338464	F	38	60.53	39.47
chr21.28338479	chr21	28338479	F	27	0.00	100.00
chr21.28338508	chr21	28338508	F	26	0.00	100.00
chr21.28338511	chr21	28338511	F	25	0.00	100.00
chr21.28338516	chr21	28338516	F	27	0.00	100.00
chr21.28338528	chr21	28338528	F	27	0.00	100.00
chr21.28338536	chr21	28338536	F	44	0.00	100.00
chr21.28338545	chr21	28338545	F	30	50.00	50.00
chr21.28338550	chr21	28338550	F	30	0.00	100.00
chr21.28338574	chr21	28338574	F	30	66.67	33.33
chr21.28338577	chr21	28338577	F	20	15.00	85.00
chr21.28338338	chr21	28338338	R	12	50.00	50.00
chr21.28338346	chr21	28338346	R	12	66.67	33.33
chr21.28338352	chr21	28338352	R	12	0.00	100.00
chr21.28338357	chr21	28338357	R	10	0.00	100.00
chr21.28338366	chr21	28338366	R	12	0.00	100.00
chr21.28338372	chr21	28338372	R	12	100.00	0.00
chr21.28338391	chr21	28338391	R	10	70.00	30.00
chr21.28338425	chr21	28338425	R	15	0.00	100.00
chr21.28338429	chr21	28338429	R	10	0.00	100.00
chr21.28338459	chr21	28338459	R	10	0.00	100.00
chr21.28338465	chr21	28338465	R	21	0.00	100.00
chr21.28338480	chr21	28338480	R	27	88.89	11.11
chr21.28338509	chr21	28338509	R	29	68.97	31.03
chr21.28338512	chr21	28338512	R	30	0.00	100.00
chr21.28338517	chr21	28338517	R	31	61.29	38.71
chr21.28338529	chr21	28338529	R	30	0.00	100.00
chr21.28338537	chr21	28338537	R	43	0.00	100.00
chr21.28338546	chr21	28338546	R	26	0.00	100.00
chr21.28338551	chr21	28338551	R	30	73.33	26.67
chr21.28338575	chr21	28338575	R	29	0.00	100.00
chr21.28338578	chr21	28338578	R	40	27.50	72.50
chr21.28338581	chr21	28338581	R	24	0.00	100.00
chr21.28338591	chr21	28338591	R	24	0.00	100.00
chr21.28338607	chr21	28338607	R	23	0.00	100.00
chr21.28338618	chr21	28338618	R	21	66.67	33.33
chr21.28339102	chr21	28339102	F	16	62.50	37.50
chr21.28339119	chr21	28339119	F	16	12.50	87.50
chr21.28339121	chr21	28339121	F	14	57.14	42.86
chr21.28339131	chr21	28339131	F	16	0.00	100.00
chr21.28339137	chr21	28339137	F	15	86.67	13.33
chr21.28339139	chr21	28339139	F	15	0.00	100.00
chr21.28339144	chr21	28339144	F	16	0.00	100.00
chr21.28339103	chr21	28339103	R	10	0.00	100.00
chr21.28339120	chr21	28339120	R	20	75.00	25.00
chr21.28339122	chr21	28339122	R	21	0.00	100.00
chr21.28339132	chr21	28339132	R	21	0.00	100.00
chr21.28339138	chr21	28339138	R	21	0.00	100.00
chr21.28339140	chr21	28339140	R	18	66.67	33.33
chr21.28339145	chr21	28339145	R	21	0.00	100.00
chr21.28339157	chr21	28339157	R	16	0.00	100.00
chr21.28340088	chr21	28340088	F	17	0.00	100.00
chr21.28340103	chr21	28340103	F	17	0.00	100.00
chr21.28340129	chr21	28340129	F	16	0.00	100.00
chr21.28340139	chr21	28340139	F	17	88.24	11.76
chr21.28340141	chr21	28340141	F	18	0.00	100.00
chr21.28340146	chr21	28340146	F	17	0.00	100.00
chr21.28340155	chr21	28340155	R	10	60.00	40.00
chr21.28372011	chr21	28372011	R	10	60.00	40.00
chr21.28398072	chr21	28398072	F	37	86.49	13.51
chr21.28398125	chr21	28398125	F	69	0.00	100.00
chr21.28398172	chr21	28398172	F	35	97.14	2.86
chr21.28398206	chr21	28398206	F	38	97.37	2.63
chr21.28398126	chr21	28398126	R	87	97.70	2.30
chr21.28398173	chr21	28398173	R	46	91.30	8.70
chr21.28398207	chr21	28398207	R	45	86.67	13.33
chr21.28398211	chr21	28398211	R	46	93.48	6.52
chr21.28433743	chr21	28433743	F	22	86.36	13.64
chr21.28433749	chr21	28433749	F	23	60.87	39.13
chr21.28433796	chr21	28433796	F	38	100.00	0.00
chr21.28433803	chr21	28433803	F	42	95.24	4.76
chr21.28433837	chr21	28433837	F	41	100.00	0.00
chr21.28433847	chr21	28433847	F	20	95.00	5.00
chr21.28433750	chr21	28433750	R	10	80.00	20.00
chr21.28433797	chr21	28433797	R	17	88.24	11.76
chr21.28433804	chr21	28433804	R	17	0.00	100.00
chr21.28433838	chr21	28433838	R	15	80.00	20.00
chr21.28433848	chr21	28433848	R	10	100.00	0.00
chr21.28433881	chr21	28433881	R	11	54.55	45.45
chr21.28479158	chr21	28479158	F	22	90.91	9.09
chr21.28479222	chr21	28479222	F	39	76.92	23.08
chr21.28479223	chr21	28479223	R	40	92.50	7.50
chr21.28479287	chr21	28479287	R	21	100.00	0.00
chr21.28488628	chr21	28488628	F	37	94.59	5.41
chr21.28488636	chr21	28488636	F	38	0.00	100.00
chr21.28488676	chr21	28488676	F	39	58.97	41.03
chr21.28488680	chr21	28488680	F	38	65.79	34.21
chr21.28488688	chr21	28488688	F	37	100.00	0.00
chr21.28488692	chr21	28488692	F	20	0.00	100.00
chr21.28488725	chr21	28488725	F	24	100.00	0.00
chr21.28488732	chr21	28488732	F	34	100.00	0.00
chr21.28488755	chr21	28488755	F	47	95.74	4.26
chr21.28488775	chr21	28488775	F	44	81.82	18.18
chr21.28488779	chr21	28488779	F	47	93.62	6.38
chr21.28488784	chr21	28488784	F	45	66.67	33.33
chr21.28488822	chr21	28488822	F	38	94.74	5.26
chr21.28488824	chr21	28488824	F	40	100.00	0.00
chr21.28488637	chr21	28488637	R	19	63.16	36.84
chr21.28488677	chr21	28488677	R	20	80.00	20.00
chr21.28488681	chr21	28488681	R	19	89.47	10.53
chr21.28488689	chr21	28488689	R	20	70.00	30.00
chr21.28488693	chr21	28488693	R	17	100.00	0.00
chr21.28488733	chr21	28488733	R	18	83.33	16.67
chr21.28488756	chr21	28488756	R	21	90.48	9.52
chr21.28488776	chr21	28488776	R	23	91.30	8.70
chr21.28488780	chr21	28488780	R	24	0.00	100.00
chr21.28488785	chr21	28488785	R	23	91.30	8.70
chr21.28488823	chr21	28488823	R	14	100.00	0.00
chr21.28488825	chr21	28488825	R	12	100.00	0.00
chr21.28488829	chr21	28488829	R	12	91.67	8.33
chr21.28508828	chr21	28508828	F	17	100.00	0.00
chr21.28508966	chr21	28508966	F	16	100.00	0.00
chr21.28508974	chr21	28508974	F	16	100.00	0.00
chr21.28509019	chr21	28509019	F	16	6.25	93.75
chr21.28508967	chr21	28508967	R	17	5.88	94.12
chr21.28508975	chr21	28508975	R	17	94.12	5.88
chr21.28509020	chr21	28509020	R	18	88.89	11.11
chr21.28509031	chr21	28509031	R	18	94.44	5.56
chr21.28515880	chr21	28515880	F	20	80.00	20.00
chr21.28515883	chr21	28515883	F	19	100.00	0.00
chr21.28515888	chr21	28515888	F	19	100.00	0.00
chr21.28515898	chr21	28515898	F	19	100.00	0.00
chr21.28515911	chr21	28515911	F	19	94.74	5.26
chr21.28515917	chr21	28515917	F	19	84.21	15.79
chr21.28515922	chr21	28515922	F	18	50.00	50.00
chr21.28515931	chr21	28515931	F	19	94.74	5.26
chr21.28515961	chr21	28515961	F	17	0.00	100.00
chr21.28515982	chr21	28515982	F	12	0.00	100.00
chr21.28516009	chr21	28516009	F	16	100.00	0.00
chr21.28516018	chr21	28516018	F	19	84.21	15.79
chr21.28516046	chr21	28516046	F	19	100.00	0.00
chr21.28516071	chr21	28516071	F	32	100.00	0.00
chr21.28516077	chr21	28516077	F	34	94.12	5.88
chr21.28516082	chr21	28516082	F	32	93.75	6.25
chr21.28516085	chr21	28516085	F	33	100.00	0.00
